bmb_indiv_junction_id	pid	event_id	stated_sex
1298	15508	1376	daughter
1299	15509	1377	daughter
1300	15510	1378	son
1301	15511	1379	daughter
1302	15512	1380	daughter
1303	15513	1381	daughter
1304	15514	1382	daughter
1305	15515	1383	son
1306	15516	1384	son
1307	15517	1385	daughter
1308	15518	1386	son
1309	15519	1387	son
1310	15520	1388	daughter
1311	15521	1389	daughter
1312	15522	1390	son
1313	15523	1391	son
1314	15524	1392	son
1315	15525	1393	son
1316	15526	1394	daughter
1317	15527	1395	daughter
1318	15528	1396	daughter
1319	15529	1397	son
1320	15530	1398	unstated
1321	15531	621	son
1322	15532	724	daughter
1323	15533	832	son
1324	15534	844	son
1325	15535	1399	her
1326	15536	1400	man
1327	15537	1401	unstated
1328	15538	1402	unstated
1329	15539	1403	man
1330	15540	1404	unstated
1331	15541	1405	unstated
1332	15542	1406	unstated
1333	15543	1407	unstated
1334	15544	1408	unstated
1335	15545	1409	son
1336	15546	1410	son
1337	15547	1411	unstated
1338	15548	1412	unstated
1339	15549	1413	wife
1340	15550	1414	unstated
1341	15551	1415	wife
1342	15552	1416	daughter
1343	15553	1417	son
1344	15554	1418	wife
1345	15555	1419	unstated
1346	15556	1420	unstated
1347	15557	1421	unstated
1348	15558	1422	unstated
1349	15559	1423	unstated
1350	15560	1424	son
1351	15561	1425	brother
1352	15562	1426	unstated
1353	15563	1427	unstated
1354	15564	1428	daughter
1355	15565	1429	son
1356	15566	1430	son
1357	15567	1431	daughter
1358	15568	1432	unstated
1359	15569	1433	son
1360	15570	1434	daughter
1361	15571	1435	unstated
1362	15572	1436	Mrs
1363	15573	1437	daughter
1364	15574	1438	unstated
1365	15575	1439	daughter
1366	15576	1440	unstated
1367	15577	1441	daughter
1368	15578	1442	unstated
1369	15579	1443	unstated
1370	15580	1444	unstated
1371	15581	1445	unstated
1372	15582	1446	unstated
1373	15583	1447	son
1374	15584	1448	unstated
1375	15585	1449	son
1376	15586	1450	
1377	15587	1451	son
1378	15588	1452	daughter
1379	15589	1453	unstated
1380	15590	1454	unstated
1381	15591	1455	unstated
1382	15592	1456	unstated
1383	15593	1457	unstated
1384	15594	1458	unstated
1385	15595	1459	wife
1386	15596	1460	unstated
1387	15597	1461	son
1388	15598	1462	wife
1389	15599	1463	unstated
1390	15600	1464	Mrs
1391	15601	1465	unstated
1392	15602	1466	unstated
1393	15603	1467	daughter
1394	15604	1468	daughter
1395	15605	1469	wife
1396	15606	1470	wife
1397	15607	1471	son
1398	15608	1472	son
1399	15609	1473	Mr
1400	15610	1474	daughter
1401	15611	1475	daughter
1402	15612	1476	wife
1403	15613	1477	Mr
1404	15614	1478	Mr
1405	15615	1479	unstated
1406	15616	1480	son
1407	15617	1481	son
1408	15618	1482	Mrs
1409	15619	1483	unstated
1410	15620	1484	son
1411	15621	1485	daughter
1412	15622	1486	son
1413	15623	1487	unstated
1414	15624	1488	son
1415	15625	1489	son
1416	15626	1490	son
1417	15627	1491	daughter
1418	15628	1492	unstated
1419	15629	1493	son
1420	15630	1494	son
1421	15631	1495	daughter
1422	15632	1496	daughter
1423	15633	1497	unstated
1424	15634	1498	daughter
1425	15635	1499	Mrs
1426	15636	1500	Mrs
1427	15637	1501	unstated
1428	15638	1502	son
1429	15639	1503	wife
1430	15640	1504	Mr
1431	15641	1505	son
1432	15642	1506	Mr
1433	15643	1507	Mr
1434	15644	1508	
1435	15645	1509	daughter
1436	15646	1510	unstated
1437	15647	1511	unstated
1438	15648	1512	son
1439	15649	1513	Mrs
1440	15650	1514	Mr
1441	15651	1515	Mrs
1442	15652	1516	Mr
1443	15653	1517	daughter
1444	15654	1518	daughter
1445	15655	1519	unstated
1446	15656	1520	Mr
1447	15657	1521	daughter
1448	15658	1522	son
1449	15659	1523	son
1450	15660	1524	Mr
1451	15661	1525	daughter
1452	15662	1526	unstated
1453	15663	1527	unstated
1454	15664	1528	Mr
1455	15665	1529	son
1456	15666	1530	Mr
1457	15667	1531	Mrs
1458	15668	1532	unstated
1459	15669	1533	daughter
1460	15670	1534	unstated
1461	15671	1535	daughter
1462	15672	1536	unstated
1463	15673	1537	son
1464	15674	1538	daughter
1465	15675	1539	son
1466	15676	1540	unstated
1467	15677	1541	wife
1468	15678	1542	unstated
1469	15679	1543	unstated
1470	15680	1544	Mrs
1471	15681	1545	unstated
1472	15682	1546	daughter
1473	15683	1547	son
1474	15684	1548	unstated
1475	15685	1549	Mr
1476	15686	1550	Mrs
1477	15687	1551	unstated
1478	15688	1552	unstated
1479	15689	1553	son
1480	15690	1554	unstated
1481	15691	1555	Mrs
1482	15692	1556	son
1483	15693	1557	Mr
1484	15694	1558	daughter
1485	15695	1559	unstated
1486	15696	1560	Mr
1487	15697	1561	son
1488	15698	1562	Mr
1489	15699	1563	unstated
1490	15700	1564	wife
1491	15701	1565	daughter
1492	15702	1566	unstated
1493	15703	1567	son
1494	15704	1568	Mistress
1495	15705	1569	son
1496	15706	1570	unstated
1497	15707	1571	Master
1498	15708	1572	maid
1499	15709	1573	unstated
1500	15710	1574	unstated
1501	15711	1575	unstated
1502	15712	1576	daughter
1503	15713	1577	daughter
1504	15714	1578	unstated
1505	15715	1579	unstated
1506	15716	1580	daughter
1507	15717	1581	Mr
1508	15718	1582	son
1509	15719	1583	son
1510	15720	1584	son
1511	15721	1585	daughter
1512	15722	1586	son
1513	15723	1587	unstated
1514	15724	1588	son
1515	15725	1589	unstated
1516	15726	1590	son
1517	15727	1591	daughter
1518	15728	1592	unstated
1519	15729	1593	daughter
1520	15730	1594	wife
1521	15731	1595	unstated
1522	15732	1596	Mr
1523	15733	1597	wife
1524	15734	1598	son
1525	15735	1599	unstated
1526	15736	1600	unstated
1527	15737	1601	unstated
1528	15738	1602	son
1529	15739	1603	daughter
1530	15740	1604	son
1531	15741	1605	daughter
1532	15742	1606	son
1533	15743	1607	daughter
1534	15744	1608	unstated
1535	15745	1609	daughter
1536	15746	1610	Mr
1537	15747	1611	Mr
1538	15748	1612	daughter
1539	15749	1613	daughter
1540	15750	1614	son
1541	15751	1615	son
1542	15752	1616	Mistress
1543	15753	1617	woman
1544	15754	1618	son
1545	15755	1619	unstated
1546	15756	1620	Mr
1547	15757	1621	unstated
1548	15758	1622	wife
1549	15759	1623	daughter
1550	15760	1624	male
1551	15761	1625	daughter
1552	15762	1626	Mr
1553	15763	1627	son
1554	15764	1628	son
1555	15765	1629	unstated
1556	15766	1630	unstated
1557	15767	1631	son
1558	15768	1632	son
1559	15769	1633	Mr
1560	15770	1634	unstated
1561	15771	1635	daughter
1562	15772	1636	unstated
1563	15773	1637	Mr
1564	15774	1638	Mr
1565	15775	1639	wife
1566	15776	1640	son
1567	15777	1641	son
1568	15778	1642	son
1569	15779	1643	unstated
1570	15780	1644	daughter
1571	15781	1645	unstated
1572	15782	1646	daughter
1573	15783	1647	Mr
1574	15784	1648	daughter
1575	15785	1649	daughter
1576	15786	1650	Mr
1577	15787	1651	son
1578	15788	1652	unstated
1579	15789	1653	female
1580	15790	1654	daughter
1581	15791	1655	unstated
1582	15792	1656	daughter
1583	15793	1657	daughter
1584	15794	1658	daughter
1585	15795	1659	daughter
1586	15796	1660	daughter
1587	15797	1661	Mrs
1588	15798	1662	son
1589	15799	1663	Mrs
1590	15800	1664	daughter
1591	15801	1665	brother
1592	15802	1666	son
1593	15803	1667	son
1594	15804	1668	daughter
1595	15805	1669	son
1596	15806	1670	daughter
1597	15807	1671	Master
1598	15808	1672	daughter
1599	15809	1673	daughter
1600	15810	1674	unstated
1601	15811	1675	son
1602	15812	1676	daughter
1603	15813	1677	unstated
1604	15814	1678	son
1605	15815	1679	son
1606	15816	1680	daughter
1607	15817	1681	son
1608	15818	1682	son
1609	15819	1683	unstated
1610	15820	1684	Mrs
1611	15821	1685	man
1612	15822	1686	daughter
1613	15823	1687	wife
1614	15824	1688	Mr
1615	15825	1689	Mrs
1616	15826	1690	daughter
1617	15827	1691	daughter
1618	15828	1692	unstated
1619	15829	1693	wife
1620	15830	1694	wife
1621	15831	1695	unstated
1622	15832	1696	unstated
1623	15833	1697	Mr
1624	15834	1698	unstated
1625	15835	1699	daughter
1626	15836	1700	unstated
1627	15837	1701	daughter
1628	15838	1702	Mr
1629	15839	1703	Mr
1630	15840	1704	man
1631	15841	1705	Mrs
1632	15842	1706	unstated
1633	15843	1707	son
1634	15844	1708	unstated
1635	15845	1709	wife
1636	15846	1710	unstated
1637	15847	1711	Mrs
1638	15848	1712	Mrs
1639	15849	1713	unstated
1640	15850	1714	son
1641	15851	1715	unstated
1642	15852	1716	wife
1643	15853	1717	son
1644	15854	1718	Master
1645	15855	1719	female
1646	15856	1720	male
1647	15857	1721	Mrs
1648	15858	1722	daughter
1649	15859	1723	unstated
1650	15860	1724	brother
1651	15861	1725	unstated
1652	15862	1726	daughter
1653	15863	1727	son
1654	15864	1728	Mr
1655	15865	1729	female
1656	15866	1730	unstated
1657	15867	1731	unstated
1658	15868	1732	daughter
1659	15869	1733	Mistress
1660	15870	1734	daughter
1661	15871	1735	daughter
1662	15872	1736	son
1663	15873	1737	unstated
1664	15874	1738	son
1665	15875	1739	unstated
1666	15876	1740	unstated
1667	15877	1741	son
1668	15878	1742	daughter
1669	15879	1743	Mr
1670	15880	1744	unstated
1671	15881	1745	brother
1672	15882	1746	son
1673	15883	1747	son
1674	15884	1748	Mr
1675	15885	1749	son
1676	15886	1750	unstated
1677	15887	1751	unstated
1678	15888	1752	daughter
1679	15889	1753	daughter
1680	15890	1754	daughter
1681	15891	1755	Master
1682	15892	1756	Mr
1683	15893	1757	daughter
1684	15894	1758	unstated
1685	15895	1759	son
1686	15896	1760	son
1687	15897	1761	daughter
1688	15898	1762	male
1689	15899	1763	unstated
1690	15900	1764	unstated
1691	15901	1765	unstated
1692	15902	1766	brother
1693	15903	1767	Mr
1694	15904	1768	Mrs
1695	15905	1769	Mrs
1696	15906		unstated
1697	15907		unstated
1698	15908	1794	unstated
1699	15909	1794	unstated
1700	15910	1795	unstated
1701	15911	1795	unstated
1702	15912	1796	Mr
1703	15913	1796	unstated
1704	15914	1797	unstated
1705	15915	1797	unstated
1706	15916	1798	unstated
1707	15917	1798	unstated
1708	15918	1799	unstated
1709	15919	1799	unstated
1710	15920	1800	unstated
1711	15921	1800	unstated
1712	15922	1801	unstated
1713	15923	1801	unstated
1714	15924	1802	unstated
1715	15925	1802	unstated
1716	15926	1803	unstated
1717	15927	1803	unstated
1718	15928	1804	Mr
1719	15929	1804	woman
1720	15930	1805	unstated
1721	15931	1805	unstated
1722	15932	1806	unstated
1723	15933	1806	unstated
1724	15934	1807	unstated
1725	15935	1807	unstated
1726	15936	1808	unstated
1727	15937	1808	unstated
1728	15938	1809	unstated
1729	15939	1809	unstated
1730	15940	1810	unstated
1731	15941	1810	unstated
1732	15942	1811	unstated
1733	15943	1811	unstated
1734	15944	1812	unstated
1735	15945	1812	unstated
1736	15946	1813	unstated
1737	15947	1813	unstated
1738	15948	1814	unstated
1739	15949	1814	sister
1740	15950	1815	Mr
1741	15951	1815	unstated
1742	15952	1816	unstated
1743	15953	1816	daughter
1744	15954	1817	unstated
1745	15955	1817	unstated
1746	15956	1818	unstated
1747	15957	1818	unstated
1748	15958	1819	unstated
1749	15959	1819	unstated
1750	15960		unstated
1751	15961	1820	unstated
1752	15962	1820	unstated
1753	15963	1821	unstated
1754	15964	1821	unstated
1755	15965	1822	unstated
1756	15966	1822	unstated
1757	15967	1823	Mr
1758	15968	1823	unstated
1759	15969	1824	son
1760	15970	1824	woman
1761	15971	1825	unstated
1762	15972	1825	unstated
1763	15973	1826	unstated
1764	15974	1826	unstated
1765	15975	1827	unstated
1766	15976	1827	daughter
1767	15977	1828	unstated
1768	15978	1828	unstated
1769	15979	1829	unstated
1770	15980	1829	unstated
1771	15981	1830	unstated
1772	15982	1830	unstated
1773	15983	1831	Mr
1774	15984	1831	unstated
1775	15985	1832	unstated
1776	15986	1832	unstated
1777	15987	1833	Mr
1778	15988	1833	Mistress
1779	15989	1834	unstated
1780	15990	1834	unstated
1781	15991	1835	unstated
1782	15992	1835	unstated
1783	15993	1836	unstated
1784	15994	1836	unstated
1785	15995	1837	unstated
1786	15996	1837	unstated
1787	15997	1838	unstated
1788	15998	1838	unstated
1789	15999	1839	Mr
1790	16000	1839	Mistress
1791	16001	1840	unstated
1792	16002	1840	unstated
1793	16003	1841	unstated
1794	16004	1841	Mrs
1795	16005	1842	unstated
1796	16006	1842	unstated
1797	16007	1843	unstated
1798	16008	1843	unstated
1799	16009	1844	unstated
1800	16010	1844	unstated
1801	16011	1845	unstated
1802	16012	1845	unstated
1803	16013	1846	unstated
1804	16014	1846	unstated
1805	16015	1847	unstated
1806	16016	1847	unstated
1807	16017	1848	unstated
1808	16018	1848	unstated
1809	16019	1849	unstated
1810	16020	1849	daughter
1811	16021	1850	unstated
1812	16022	1850	unstated
1813	16023	1851	unstated
1814	16024	1851	unstated
1815	16025	1852	unstated
1816	16026	1853	unstated
1817	16027	1853	unstated
1818	16028	1854	unstated
1819	16029	1854	unstated
1820	16030	1855	son
1821	16031	1855	unstated
1822	16032	1856	unstated
1823	16033	1856	daughter
1824	16034	1857	unstated
1825	16035	1857	unstated
1826	16036	1858	unstated
1827	16037	1858	unstated
1828	16038		unstated
1829	16039	1859	unstated
1830	16040	1859	daughter
1831	16041	1860	unstated
1832	16042	1860	sister
1833	16043	1861	unstated
1834	16044	1861	unstated
1835	16045	1862	unstated
1836	16046	1862	sister
1837	16047	1863	unstated
1838	16048	1863	unstated
1839	16049	1864	unstated
1840	16050	1864	maid
1841	16051	1865	unstated
1842	16052	1865	daughter
1843	16053	1866	unstated
1844	16054	1866	unstated
1845	16055	1867	unstated
1846	16056	1867	unstated
1847	16057	1868	Mistress
1848	16058	1868	unstated
1849	16059	1869	unstated
1850	16060	1869	unstated
1851	16061	1870	unstated
1852	16062	1870	unstated
1853	16063	1871	unstated
1854	16064	1871	daughter
1855	16065	1872	unstated
1856	16066	1872	daughter
1857	16067	1873	son
1858	16068	1873	daughter
1859	16069	1874	unstated
1860	16070	1874	unstated
1861	16071	1875	unstated
1862	16072	1875	daughter
1863	16073	1876	unstated
1864	16074	1876	unstated
1865	16075	1877	unstated
1866	16076	1877	unstated
1867	16077	1878	unstated
1868	16078	1878	maid
1869	16079	1879	unstated
1870	16080	1879	unstated
1871	16081	1880	unstated
1872	16082	1880	unstated
1873	16083	1881	unstated
1874	16084	1881	unstated
1875	16085	1882	unstated
1876	16086	1882	unstated
1877	16087	1883	unstated
1878	16088	1883	unstated
1879	16089	1884	unstated
1880	16090	1884	unstated
1881	16091	1885	unstated
1882	16092	1885	unstated
1883	16093	1886	unstated
1884	16094	1886	unstated
1885	16095	1887	unstated
1886	16096	1887	unstated
1887	16097	1888	unstated
1888	16098	1888	unstated
1889	16099	1889	unstated
1890	16100	1889	unstated
1891	16101	1890	unstated
1892	16102	1890	unstated
1893	16103	1891	unstated
1894	16104	1892	unstated
1895	16105	1892	unstated
1896	16106	1893	unstated
1897	16107	1893	unstated
1898	16108	1894	unstated
1899	16109	1895	unstated
1900	16110	1895	unstated
1901	16111	1896	unstated
1902	16112	1896	unstated
1903	16113	1897	unstated
1904	16114	1897	unstated
1905	16115	1898	unstated
1906	16116	1898	unstated
1907	16117	1899	Mr
1908	16118	1899	unstated
1910	16120	1901	woman
1911	16121	1902	unstated
1912	16122	1902	unstated
1913	16123	1903	unstated
1914	16124	1903	unstated
1915	16125	1904	unstated
1916	16126	1904	unstated
1917	16127	1905	unstated
1918	16128	1905	unstated
1919	16129	1906	man
1920	16130	1906	unstated
1921	16131	1907	unstated
1922	16132	1907	unstated
1923	16133	1908	unstated
1924	16134	1908	unstated
1925	16135	1909	unstated
1926	16136	1909	unstated
1927	16137	1910	unstated
1928	16138	1910	unstated
1929	16139	1911	man
1930	16140	1911	woman
1931	16141	1912	man
1932	16142	1912	unstated
1933	16143	1913	man
1934	16144	1913	woman
1935	16145	1914	son
1936	16146	1914	daughter
1937	16147	1915	unstated
1938	16148	1915	unstated
1939	16149	1916	unstated
1940	16150	1916	unstated
1941	16151	1917	unstated
1942	16152	1917	unstated
1943	16153	1918	Mr
1944	16154	1918	unstated
1945	16155	1919	unstated
1946	16156	1919	unstated
1947	16157	1920	unstated
1948	16158	1920	unstated
1949	16159	1921	unstated
1950	16160	1921	unstated
1951	16161	1922	unstated
1952	16162	1922	maid
1953	16163	1923	unstated
1954	16164	1923	unstated
1955	16165	1924	unstated
1956	16166	1924	unstated
1957	16167	1925	unstated
1958	16168	1925	maid
1959	16169	1926	unstated
1960	16170	1926	maid
1961	16171	1927	unstated
1962	16172	1927	maid
1963	16173	1928	unstated
1964	16174	1928	unstated
1965	16175	1929	unstated
1966	16176	1929	unstated
1967	16177	1930	unstated
1968	16178	1930	unstated
1969	16179	1931	unstated
1970	16180	1931	unstated
1971	16181	1932	unstated
1972	16182	1932	unstated
1973	16183	1933	unstated
1974	16184	1933	unstated
1975	16185	1934	unstated
1976	16186	1934	unstated
1977	16187	1935	unstated
1978	16188	1935	unstated
1979	16189	1936	unstated
1980	16190	1936	unstated
1981	16191	1937	unstated
1982	16192	1937	unstated
1983	16193	1938	unstated
1984	16194	1938	unstated
1985	16195	1939	unstated
1986	16196	1939	unstated
1987	16197	1940	unstated
1988	16198	1940	unstated
1989	16199	1941	unstated
1990	16200	1941	unstated
1991	16201	1942	unstated
1992	16202	1942	unstated
1993	16203	1943	unstated
1994	16204	1943	unstated
1995	16205	1944	unstated
1996	16206	1944	unstated
1997	16207	1945	unstated
1998	16208	1945	unstated
1999	16209	1946	unstated
2000	16210	1946	unstated
2001	16211	1947	unstated
2002	16212	1947	unstated
2003	16213	1948	unstated
2004	16214	1948	unstated
2005	16215	1949	unstated
2006	16216	1949	unstated
2007	16217	1950	unstated
2008	16218	1950	unstated
2009	16219	1951	unstated
2010	16220	1951	unstated
2011	16221	1952	unstated
2012	16222	1953	unstated
2013	16223	1953	unstated
2014	16224	1954	unstated
2015	16225	1954	unstated
2016	16226	1955	unstated
2017	16227	1955	unstated
2018	16228	1956	unstated
2019	16229	1956	unstated
2020	16230	1957	unstated
2021	16231	1957	unstated
2022	16232	1958	unstated
2023	16233	1958	unstated
2024	16234	1959	unstated
2025	16235	1959	unstated
2026	16236	1960	unstated
2027	16237	1960	unstated
2028	16238	1961	unstated
2029	16239	1961	unstated
2030	16240	1962	unstated
2031	16241	1962	unstated
2032	16242	1963	unstated
2033	16243	1963	unstated
2034	16244	1964	unstated
2035	16245	1964	unstated
2036	16246	1965	unstated
2037	16247	1965	unstated
