ind_age_mar_stat_id	pid	agemaritalstatus
1686	2628	children
1687	2631	isservant
1688	2632	isservant
1689	2634	married
1690	2635	isservant
1691	2636	isservant
1692	2637	isservant
1693	2638	isservant
1694	2639	isservant
1695	2640	married
1696	2645	children
1697	2646	married
1698	2648	isservant
1699	2649	isservant
1700	2650	isservant
1701	2651	isservant
1702	2652	isservant
1703	2653	isservant
1704	2654	isservant
1705	2655	isservant
1706	2656	married
1707	2657	isservant
1708	2658	isservant
1709	2661	isservant
1710	2662	isservant
1711	2664	married
1712	2665	isservant
1713	2666	isservant
1714	2667	isservant
1715	2668	isservant
1716	2669	isservant
1717	2670	married
1718	2671	isservant
1719	2672	isservant
1720	2673	isservant
1721	2674	isservant
1722	2675	married
1723	2676	isservant
1724	2677	isservant
1725	2678	isservant
1726	2679	isservant
1727	2680	hasservant
1728	2680	married
1729	2680	children
1730	2681	isservant
1731	2683	isservant
1732	2684	married
1733	2684	children
1734	2685	isservant
1735	2686	married
1736	2687	isservant
1737	2688	married
1738	2689	isservant
1739	2691	children
1740	2693	sibling
1741	2695	isservant
1742	2697	married
1743	2698	isservant
1744	2702	isservant
1745	2706	isservant
1746	2709	isservant
1747	2710	isservant
1748	2712	married
1749	2712	children
1750	2713	isservant
1751	2714	isservant
1752	2717	married
1753	2718	isservant
1754	2719	isservant
1755	2720	married
1756	2721	isservant
1757	2723	hasservant
1758	2723	married
1759	2724	isservant
1760	2725	hasservant
1761	2725	married
1762	2725	children
1763	2726	isservant
1764	2728	married
1765	2729	isservant
1766	2731	married
1767	2732	isservant
1768	2733	isservant
1769	2734	married
1770	2735	hasservant
1771	2735	children
1772	2737	isservant
1773	2738	isservant
1774	2739	married
1775	2739	children
1776	2740	isservant
1777	2741	isservant
1778	2742	married
1779	2742	children
1780	2743	hasservant
1781	2744	married
1782	2745	isservant
1783	2746	isservant
1784	2748	married
1785	2748	children
1786	2750	married
1787	2753	married
1788	2754	isservant
1789	2755	isservant
1790	2756	married
1791	2757	isservant
1792	2758	isservant
1793	2759	married
1794	2759	children
1795	2760	isservant
1796	2761	married
1797	2761	children
1798	2762	isservant
1799	2763	isservant
1800	2764	married
1801	2772	isservant
1802	2773	married
1803	2774	married
1804	2776	isservant
1805	2777	isservant
1806	2778	isservant
1807	2779	married
1808	2780	isservant
1809	2784	isservant
1810	2785	isservant
1811	2786	isservant
1812	2790	isservant
1813	2791	isservant
1814	2792	isservant
1815	2793	married
1816	2793	children
1817	2794	isservant
1818	2795	isservant
1819	2796	isservant
1820	2797	isservant
1821	2798	married
1822	2798	children
1823	2799	isservant
1824	2800	married
1825	2803	isservant
1826	2806	isservant
1827	2807	isservant
1828	2808	married
1829	2810	isservant
1830	2811	isservant
1831	2812	married
1832	2813	isservant
1833	2814	isservant
1834	2821	isservant
1835	2822	isservant
1836	2826	isservant
1837	2827	isservant
1838	2828	married
1839	2828	children
1840	2829	isservant
1841	2830	isservant
1842	2831	married
1843	2831	children
1844	2832	isservant
1845	2833	isservant
1846	2838	isservant
1847	2839	isservant
1848	2840	isservant
1849	2841	married
1850	2843	isservant
1851	2844	isservant
1852	2846	isservant
1853	2847	isservant
1854	2848	married
1855	2849	isservant
1856	2850	isservant
1857	2851	isservant
1858	2852	isservant
1859	2853	isservant
1860	2854	isservant
1861	2855	isservant
1862	2856	married
1863	2856	children
1864	2857	isservant
1865	2858	married
1866	2859	hasservant
1867	2860	married
1868	2860	children
1869	2861	isservant
1870	2862	isservant
1871	2863	isservant
1872	2869	married
1873	2870	married
1874	2871	isservant
1875	2872	isservant
1876	2873	isservant
1877	2874	isservant
1878	2875	isservant
1879	2876	isservant
1880	2877	isservant
1881	2878	isservant
1882	2879	isservant
1883	2880	isservant
1884	2881	hasservant
1885	2881	married
1886	2881	children
1887	2882	isservant
1888	2883	isservant
1889	2884	isservant
1890	2885	isservant
1891	2886	isservant
1892	2887	married
1893	2888	isservant
1894	2889	isservant
1895	2890	isservant
1896	2891	isservant
1897	2892	married
1898	2892	children
1899	2893	isservant
1900	2894	isservant
1901	2895	isservant
1902	2896	isservant
1903	2897	isservant
1904	2898	widow
1905	2899	isservant
1906	2900	isservant
1907	2901	isservant
1908	2902	married
1909	2902	children
1910	2904	married
1911	2905	isservant
1912	2906	children
1913	2907	isservant
1914	2908	isservant
1915	2909	married
1916	2909	children
1917	2910	isservant
1918	2911	isservant
1919	2913	isservant
1920	2914	isservant
1921	2915	isservant
1922	2916	married
1923	2916	children
1924	2917	isservant
1925	2919	children
1926	2920	isservant
1927	2921	isservant
1928	2922	isservant
1929	2923	hasservant
1930	2923	married
1931	2924	isservant
1932	2925	isservant
1933	2926	married
1934	2926	children
1935	2927	isservant
1936	2931	married
1937	2933	married
1938	2934	isservant
1939	2935	isservant
1940	2936	married
1941	2937	isservant
1942	2938	isservant
1943	2939	isservant
1944	2940	isservant
1945	2941	isservant
1946	2943	isservant
1947	2944	isservant
1948	2945	isservant
1949	2946	isservant
1950	2947	married
1951	2948	married
1952	2948	children
1953	2949	married
1954	2949	children
1955	2950	isservant
1956	2951	isservant
1957	2952	isservant
1958	2956	isservant
1959	2957	married
1960	2957	children
1961	2958	isservant
1962	2959	isservant
1963	2960	isservant
1964	2961	married
1965	2961	children
1966	2962	isservant
1967	2963	married
1968	2963	children
1969	2964	isservant
1970	2965	isservant
1971	2966	isservant
1972	2967	married
1973	2967	children
1974	2972	married
1975	2972	children
1976	2973	isservant
1977	2974	isservant
1978	2975	married
1979	2975	children
1980	2976	isservant
1981	2977	isservant
1982	2978	married
1983	2979	hasservant
1984	2979	married
1985	2980	isservant
1986	2981	married
1987	2987	married
1988	2987	children
1989	2988	isservant
1990	2989	isservant
1991	2990	hasservant
1992	2991	isservant
1993	2992	married
1994	2994	isservant
1995	2995	isservant
1996	2996	isservant
1997	3005	hasservant
1998	3005	married
1999	3005	children
2000	3006	hasservant
2001	3006	married
2002	3006	children
2003	3010	hasservant
2004	3010	married
2005	3010	children
2006	3011	hasservant
2007	3011	married
2008	3011	children
2009	3012	hasservant
2010	3012	married
2011	3012	children
2012	3013	widow
2013	3013	children
2014	3015	hasservant
2015	3015	married
2016	3015	children
2017	3016	hasservant
2018	3016	married
2019	3016	children
2020	3018	hasservant
2021	3018	married
2022	3018	children
2023	3019	hasservant
2024	3019	children
2025	3020	hasservant
2026	3020	married
2027	3020	children
2028	3021	hasservant
2029	3021	married
2030	3022	hasservant
2031	3022	married
2032	3025	hasservant
2033	3025	married
2034	3028	hasservant
2035	3028	married
2036	3028	children
2037	3029	hasservant
2038	3029	children
2039	3031	hasservant
2040	3031	married
2041	3032	hasservant
2042	3032	married
2043	3032	children
2044	3033	hasservant
2045	3033	widow
2046	3033	children
2047	3036	hasservant
2048	3036	married
2049	3036	children
2050	3037	hasservant
2051	3037	married
2052	3037	children
2053	3038	sibling
2054	3039	married
2055	3039	children
2056	3040	hasservant
2057	3040	married
2058	3040	children
2059	3042	hasservant
2060	3042	married
2061	3042	children
2062	3043	hasservant
2063	3043	married
2064	3043	children
2065	3044	married
2066	3045	hasservant
2067	3046	hasservant
2068	3046	married
2069	3048	hasservant
2070	3048	married
2071	3048	children
2072	3049	hasservant
2073	3049	married
2074	3050	livingparent
2075	3051	adult children
2076	3051	widow
2077	3053	livinggrandparent
2078	3053	livingparent
2079	3054	widow
2080	3055	hasservant
2081	3055	married
2082	3055	children
2083	3057	hasservant
2084	3058	married
2085	3058	children
2086	3059	married
2087	3059	sibling
2088	3061	married
2089	3061	children
2090	3065	married
2091	3069	married
2092	3070	hasservant
2093	3070	married
2094	3070	livingparent
2095	3070	sibling
2096	3070	children
2097	3072	adult children
2098	3072	widow
2099	3073	hasservant
2100	3073	married
2101	3073	children
2102	3074	hasservant
2103	3074	married
2104	3074	children
2105	3076	hasservant
2106	3076	married
2107	3076	children
2108	3077	widow
2109	3079	hasservant
2110	3079	married
2111	3079	children
2112	3080	widow
2113	3081	sibling
2114	3082	hasservant
2115	3083	hasservant
2116	3083	married
2117	3083	children
2118	3084	hasservant
2119	3084	married
2120	3087	hasservant
2121	3087	married
2122	3087	children
2123	3088	sibling
2124	3093	hasservant
2125	3093	widow
2126	3095	hasservant
2127	3095	married
2128	3096	married
2129	3096	children
2130	3097	hasservant
2131	3097	married
2132	3099	hasservant
2133	3099	married
2134	3099	children
2135	3100	hasservant
2136	3101	hasservant
2137	3103	hasservant
2138	3103	married
2139	3103	children
2140	3104	hasservant
2141	3104	married
2142	3104	children
2143	3105	hasservant
2144	3105	married
2145	3105	children
2146	3107	hasservant
2147	3107	married
2148	3107	children
2149	3108	hasservant
2150	3108	sibling
2151	3109	hasservant
2152	3109	sibling
2153	3110	hasservant
2154	3110	married
2155	3110	children
2156	3111	hasservant
2157	3112	hasservant
2158	3112	married
2159	3112	children
2160	3113	hasservant
2161	3113	married
2162	3113	children
2163	3116	married
2164	3117	hasservant
2165	3117	children
2166	3118	hasservant
2167	3119	hasservant
2168	3119	married
2169	3119	sibling
2170	3120	hasservant
2171	3120	married
2172	3120	children
2173	3121	hasservant
2174	3121	children
2175	3124	married
2176	3125	hasservant
2177	3126	hasservant
2178	3126	married
2179	3126	children
2180	3127	hasservant
2181	3127	married
2182	3128	hasservant
2183	3129	hasservant
2184	3129	married
2185	3129	children
2186	3131	hasservant
2187	3132	hasservant
2188	3132	married
2189	3132	children
2190	3133	sibling
2191	3136	hasservant
2192	3136	married
2193	3136	children
2194	3138	hasservant
2195	3138	married
2196	3138	children
2197	3139	married
2198	3140	hasservant
2199	3140	married
2200	3140	children
2201	3141	hasservant
2202	3142	hasservant
2203	3142	married
2204	3142	children
2205	3143	hasservant
2206	3143	children
2207	3148	hasservant
2208	3148	married
2209	3148	children
2210	3149	hasservant
2211	3149	married
2212	3149	children
2213	3152	hasservant
2214	3152	married
2215	3152	children
2216	3153	hasservant
2217	3153	married
2218	3157	hasservant
2219	3158	hasservant
2220	3158	married
2221	3160	hasservant
2222	3160	married
2223	3162	hasservant
2224	3162	married
2225	3162	children
2226	3163	hasservant
2227	3163	married
2228	3163	children
2229	3165	hasservant
2230	3165	married
2231	3165	children
2232	3166	children
2233	3169	hasservant
2234	3169	married
2235	3170	hasservant
2236	3170	married
2237	3170	children
2238	3171	hasservant
2239	3174	hasservant
2240	3174	married
2241	3174	children
2242	3176	hasservant
2243	3176	married
2244	3177	hasservant
2245	3177	married
2246	3177	children
2247	3179	married
2248	3179	children
2249	3182	hasservant
2250	3186	hasservant
2251	3186	married
2252	3186	children
2253	3187	hasservant
2254	3187	married
2255	3190	hasservant
2256	3194	children
2257	3195	hasservant
2258	3195	married
2259	3195	children
2260	3197	hasservant
2261	3197	married
2262	3198	hasservant
2263	3198	married
2264	3200	married
2265	3200	children
2266	3201	hasservant
2267	3201	married
2268	3202	hasservant
2269	3202	married
2270	3202	children
2271	3204	hasservant
2272	3204	married
2273	3204	children
2274	3206	hasservant
2275	3206	married
2276	3206	children
2277	3207	married
2278	3208	children
2279	3209	hasservant
2280	3209	married
2281	3210	hasservant
2282	3210	married
2283	3211	hasservant
2284	3211	married
2285	3211	children
2286	3213	hasservant
2287	3213	married
2288	3213	children
2289	3214	hasservant
2290	3214	married
2291	3214	children
2292	3216	hasservant
2293	3216	married
2294	3217	hasservant
2295	3217	married
2296	3221	hasservant
2297	3221	married
2298	3221	children
2299	3222	hasservant
2300	3222	married
2301	3222	children
2302	3223	hasservant
2303	3225	hasservant
2304	3225	married
2305	3225	children
2306	3227	hasservant
2307	3227	married
2308	3228	hasservant
2309	3229	hasservant
2310	3232	hasservant
2311	3232	married
2312	3232	children
2313	3233	hasservant
2314	3233	married
2315	3233	children
2316	3236	hasservant
2317	3236	married
2318	3236	children
2319	3240	children
2320	3241	hasservant
2321	3241	married
2322	3241	children
2323	3242	hasservant
2324	3243	hasservant
2325	3243	married
2326	3243	children
2327	3244	married
2328	3244	children
2329	3247	married
2330	3249	hasservant
2331	3249	married
2332	3249	children
2333	3250	married
2334	3252	hasservant
2335	3252	married
2336	3252	children
2337	3253	hasservant
2338	3253	married
2339	3254	hasservant
2340	3256	widow
2341	3256	children
2342	3257	married
2343	3258	hasservant
2344	3258	married
2345	3258	children
2346	3259	hasservant
2347	3259	married
2348	3259	children
2349	3261	married
2350	3261	children
2351	3263	hasservant
2352	3263	married
2353	3265	hasservant
2354	3265	children
2355	3267	hasservant
2356	3269	hasservant
2357	3269	married
2358	3269	children
2359	3272	hasservant
2360	3272	married
2361	3272	children
2362	3273	hasservant
2363	3273	married
2364	3273	children
2365	3274	hasservant
2366	3275	hasservant
2367	3275	married
2368	3276	hasservant
2369	3276	married
2370	3276	children
2371	3277	hasservant
2372	3277	married
2373	3278	hasservant
2374	3278	married
2375	3278	children
2376	3279	hasservant
2377	3279	married
2378	3279	children
2379	3282	hasservant
2380	3282	married
2381	3282	children
2382	3284	hasservant
2383	3284	married
2384	3284	children
2385	3285	hasservant
2386	3285	married
2387	3285	children
2388	3287	hasservant
2389	3287	married
2390	3290	hasservant
2391	3290	married
2392	3290	children
2393	3291	hasservant
2394	3291	married
2395	3291	children
2396	3292	hasservant
2397	3292	married
2398	3293	married
2399	3293	children
2400	3296	hasservant
2401	3296	married
2402	3296	children
2403	3298	hasservant
2404	3298	married
2405	3302	adult children
2406	3302	grandchildren
2407	3302	widow
2408	3303	hasservant
2409	3303	married
2410	3303	children
2411	3303	junior
2412	3304	children
2413	3305	sibling
2414	3306	married
2415	3306	children
2416	3307	isservant
2417	3308	isservant
2418	3309	hasservant
2419	3310	isservant
2420	3313	isservant
2421	3314	isservant
2422	3315	isservant
2423	3316	married
2424	3316	children
2425	3317	hasservant
2426	3317	married
2427	3317	children
2428	3318	isservant
2429	3320	married
2430	3320	children
2431	3321	married
2432	3321	children
2433	3322	isservant
2434	3323	isservant
2435	3324	isservant
2436	3325	married
2437	3325	children
2438	3326	isservant
2439	3327	isservant
2440	3328	hasservant
2441	3328	married
2442	3328	children
2443	3329	isservant
2444	3330	isservant
2445	3331	hasservant
2446	3331	married
2447	3331	children
2448	3332	isservant
2449	3333	isservant
2450	3334	isservant
2451	3335	isservant
2452	3336	hasservant
2453	3336	married
2454	3336	children
2455	3337	isservant
2456	3338	isservant
2457	3340	hasservant
2458	3340	married
2459	3341	isservant
2460	3342	isservant
2461	3343	married
2462	3343	children
2463	3344	isservant
2464	3345	isservant
