image_name,x1,x2,y1,y2,category,text,page,note,line,tr_text,eo_text,pt_text,tr_parish,eo_parish,pt_parish,gemini_parish
little_subsidy1642_page_147.png,1761,2881,1975,2055,center_column,,147,6,4,Humphry Dene gent,Humphry Deene gent,Humphry Deene gent,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2052,2131,center_column,,147,6,5,for Southcott 8 4,for Southcott 38  4,#NAME?,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2127,2206,center_column,,147,6,6,John Bannede G 8,John Barnfelde g   6   8,John Barnfelde g,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2202,2281,center_column,,147,6,7,Joseph Welsh 11 8,Joseph Welsh 11 8,Joseph Welsh 11,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2274,2353,center_column,,147,6,8,Thomas Statedon 9,Thomas Stabledon 9   0,Thomas Stabledon 9 0O,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2348,2428,center_column,,147,6,9,John Hooper 5,John Hooper 5   6,John Hooper,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2424,2504,center_column,,147,6,10,Philip Daynon 26,Philip Daymon 2   6,Philip Daymon 2,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2498,2577,center_column,,147,6,11,John Pitts G 0,John Pitts 6   0,John Pitts,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2572,2651,center_column,,147,6,12,Richard Cophestone Esq2,Richard Coplestone Esq 2 0,RichardCoplestone Esq2 O°,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2647,2727,center_column,,147,6,13,James Abbott 5,James Abbott 5 . 0,James Abbott,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2723,2802,center_column,,147,6,14,William Bate 26,William Bate 2   6,William Bate,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2797,2876,center_column,,147,6,15,Benjamin Hocking 6,Benjamin Hockin g,Benjamin Hockin g,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2872,2951,center_column,,147,6,16,for Gamago 14 2,for Gummacot 14 2,for Gummacot 14,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,2945,3024,center_column,,147,6,17,John Hockin sen 10,John Hockin sen 110,John Hockin sen 10 = O,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3021,3100,center_column,,147,6,18,Humphry Deene 6,Humphry Deene g,Humphry Deene g,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3095,3174,center_column,,147,6,19,for Bower 6,for Bower 16,for Bower16,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3169,3248,center_column,,147,6,20,Margaret Heanan wid 4,Margaret Heaman wid 4 2,Margaret Heaman wid 4 2,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3242,3321,center_column,,147,6,21,Mrs Guine 5,Mrs Guine 5   0,Mrs Guine,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3317,3396,center_column,,147,6,22,Jn 8Peter Ther Therlegh 10,Jn & Peter Titherleigh 10 0,Jn &Peter Titherleigh 10 O,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3392,3472,center_column,,147,6,23,William Hamlin 2,Wi ]liam Hamlin 2 ` 6,William Hamlin ©,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3467,3546,center_column,,147,6,24,John Heaman jun 15,John Heaman jun 15 0,John Heaman jun 15 QO,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3543,3622,center_column,,147,6,25,John Abbot of Stone 1 8,"John Abbott of Stone 1""  8",John Abbott of Stone 1 8,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3617,3696,center_column,,147,6,26,Edmond Snale 3,Edmond Smale 3 4,Edmond Smale,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3689,3769,center_column,,147,6,27,Peter Denns 6,Peter Dennis 6   8,Peter Dennis,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3764,3843,center_column,,147,6,28,Robert Meadee 8,Robert Meane 8   0,#NAME?,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3836,3916,center_column,,147,6,29,John Lance 10,John Lance 10 0,John Lance,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3911,3991,center_column,,147,6,30,Chris Blanchard 8,Chris Blanchard 8    0,Chris Blanchard 8,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,3990,4069,center_column,,147,6,31,Fares tenement 4,Eares tenement 4   0,Eares tenement4,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,4064,4143,center_column,,147,6,32,Richard Crocker 20,Richard Crocker 20 10,Richard Crocker 20 10,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,4139,4219,center_column,,147,6,33,John Addames for,John Adames for,John Adames_ for,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,4214,4293,center_column,,147,6,34,gent of Cully G 10,part Cully 76   0 of,part of Cully 6 O,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,4286,4366,center_column,,147,6,35,William Ball 7,Wiliam Ball 7 ' 0,William Ball 7,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1761,2881,4364,4449,center_column,,147,6,36,Robertlayman 20,Robert Layman 2,Robert Layman2,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,1720,1831,right_column,,147,7,1,Mr Chantoner or H 4,Mr Chaloner or H   8,Mr Chaloner orH 8,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,1826,1905,right_column,,147,7,2,Thomas Honacot 1,Thomas Honacot 1   8,Thomas Honacot1,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,1899,1978,right_column,,147,7,3,Benjamin Hockng,Benjamin Hocking g,Benjamin Hocking g,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,1974,2054,right_column,,147,7,4,for Buckand Addr 5,for Buckland Mill 5,for Buckland Mill 5 @,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2049,2128,right_column,,147,7,5,William Trenchegh 8,William Titherleigh,William Titherleigh,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2122,2201,right_column,,147,7,6,Philip Dayman for pat,Philip Dayman for part,Philip _Dayman for part,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2197,2276,right_column,,147,7,7,of Williams tanement 2 8,of Wi l]iams tenement 2,of Williams tenement2 4&,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2271,2350,right_column,,147,7,8,Reynold Bedow 2,Reynold Bellow 2,Reynold Bellow,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2345,2424,right_column,,147,7,9,William Stone 8,Wiliam Stone,William Stone,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2420,2499,right_column,,147,7,10,H of Knaveny Mill 5,H of-Knavery Mill 5,H of-Knavery Mill 5 O-,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2495,2575,right_column,,147,7,11,Abraham Downinge 3 4,Abraham Downinge 3 . 4,Abraham Downinge 3 4,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2571,2650,right_column,,147,7,12,John Clement 10,John Clement 10,John Clement,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2645,2724,right_column,,147,7,13,William Cote 2,"William Cole 2 , 8",William Cole,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2720,2800,right_column,,147,7,14,Mr Isacks deementet 6,Mr Isacks tenement 6 . 8,Mr Isacks tenement 6,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2794,2873,right_column,,147,7,15,Henry Stephes 2,Henry Steephens 2 . 6,Henry Steephens 2 &,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2868,2947,right_column,,147,7,16,William Downine 1,Wi 1 l iam Downinge 1 . . 8,William Downinge 1. 8,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,2944,3023,right_column,,147,7,17,Peterck Hudde,Petherick Huddle,Petherick Huddle,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3019,3098,right_column,,147,7,18,for part of Culy 5,for part of Cully 5,for part of Cully 5 @,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3094,3173,right_column,,147,7,19,James Abbot 9,James Abbott,James Abbott,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3167,3246,right_column,,147,7,20,Elizabeth Denewe wid 5,ElizabethDeenewid 5,ElizabethDeenewid 5 0,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3240,3319,right_column,,147,7,21,George Primam 3,George Pridham 3 ,George Pridham3,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3314,3393,right_column,,147,7,22,John Lambe 25,John Lambe 25,John Lambe,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3389,3469,right_column,,147,7,23,John Holman 8,John Holman 8,John Holman -,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3465,3545,right_column,,147,7,24,Thomas Harte 16,Thomas Harte 16,Thomas Harte 16,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3541,3620,right_column,,147,7,25,John Daracot 4,John Darracott 4,JohnDarracott4,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3614,3693,right_column,,147,7,26,Thomas Snade 4,Thomas Smale 4,Thomas Smale4,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3686,3766,right_column,,147,7,27,William Lambe 3,William Lambe 3,William Lambe,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3761,3840,right_column,,147,7,28,Philip Penose 4,Philip Penrose 4,Philip Penrose4,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3835,3914,right_column,,147,7,29,John Whoe 4,John Whoe 4,John Whoe,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3910,3989,right_column,,147,7,30,John Northam 2,John Northman 2,John Northman2@.,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,3985,4064,right_column,,147,7,31,James Lange 2,James Lange 2,James Lange,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,4060,4140,right_column,,147,7,32,Robert Sicke 2,Robert Sticke 2,Robert -Sticke,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,4136,4215,right_column,,147,7,33,Hugh Perker 20,Hugh Perker 2,Hugh Perker >,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,4211,4290,right_column,,147,7,34,John Martyne 2,John Martyne 2,John Martyne-,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,4283,4363,right_column,,147,7,35,William Leyman 2,William Leyman 2,William Leyman 2,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,2999,4127,4361,4449,right_column,,147,7,36,John Tucker 8,John Tucker,John Tucker,FRETHELSTOCKE PARISH [FRITHELSTOCK],FRETHELSTOCKE PARISH [Frithelstock],FRETHELSTOCKE PARISH [Frithelstock],Frithelstock
little_subsidy1642_page_147.png,1937,2760,4716,4818,parish,,147,8,1,,,,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,538,1625,4876,4966,left_column,,147,9,1,Mrs Eliy Cofin wid 60,Mrs ElizCoffinwid 60 0,MrsElizCoffinwid 60 0O,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,538,1625,4961,5040,left_column,,147,9,2,John Pyne clerk 54,John Pine clerk 54 0,John Pine clerk 54 O,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,538,1625,5036,5115,left_column,,147,9,3,Robert Cary gent 10,Robert Cary gent 10,Robert Cary gent 10 0O,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,538,1625,5110,5189,left_column,,147,9,4,William Bruton 7,Wiliam Bruton ~7   6,William Brutonf,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,538,1625,5185,5265,left_column,,147,9,5,John Snowe 15,John Snowe 15 0,John Snowe,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,538,1625,5264,5364,left_column,,147,9,6,Elizabeth Meddon wid 16 3,Elizabth Meddonwid 16 3,Elizabeth Meddonwid 16— 3,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,1797,2864,4862,4959,center_column,,147,10,1,Mr Philip Ing (plotett 13,Mr Philip Inglett 13 0,Mr Philip Inglett 13 O,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,1797,2864,4955,5034,center_column,,147,10,2,Wilmot Bunch wid 9,Wilmot Blinch wid 9   0,Wilmot Blinch wid 9,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,1797,2864,5028,5107,center_column,,147,10,3,Simon Beare G 3,Simon Beare 6   3,Simon Beare >,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,1797,2864,5103,5183,center_column,,147,10,4,Busilia Hooper wid G 9,Dusilla Hooper wid 6   9,Dusilla Hooper wid 6 9,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,1797,2864,5179,5259,center_column,,147,10,5,John Cadde 5,John Caddie 5   3,John Caddieare),ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,1797,2864,5258,5340,center_column,,147,10,6,William Hill 7,William Lil] 7   6,William Li1]v,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,3028,4096,4862,4957,right_column,,147,11,1,Richard Remer 10,Richard Remer 10 6,Richard Remer 10,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,3028,4096,4954,5033,right_column,,147,11,2,William Whelock 5,William Whetlock 5 ` 0,William Whetlock 5 0,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,3028,4096,5028,5107,right_column,,147,11,3,John Lanence 10,John Larence 10 0,John Larence 10,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,3028,4096,5103,5182,right_column,,147,11,4,John Willett 12,John Willett 12 9,John Willett12,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,3028,4096,5178,5258,right_column,,147,11,5,John Whetock 30,John Whetlock 3   0,John Whetlock 3,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_147.png,3028,4096,5257,5369,right_column,,147,11,6,Chstham Hockacy W10 6,"Christian Hockaday wid 6 ""0",Christian Hockaday wid 6 O,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,444,537,left_column,,148,1,1,William Coll 4,William Col1 4   6,William Coll,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,537,627,left_column,,148,1,2,Richard Hill 5,Richard Lil] 5   3,Richard Lill5,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,624,704,left_column,,148,1,3,Anns Pinchcombe wid 3,Annis Pincombe wid 3   9,,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,699,778,left_column,,148,1,4,Robert Marshelell 3,Robert Marshell 5 ` 3,Robert Marshell 5,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,774,854,left_column,,148,1,5,John Clepet 5,John Clepett 5 3,,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,848,927,left_column,,148,1,6,John Clogg 3,John Clogg 2 3,John Clogg,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,920,1000,left_column,,148,1,7,William Prust 3,Wi ]]am Prust 2 3,William Prust-,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,994,1073,left_column,,148,1,8,Giles Clepet 3,Giles Clepett 3   0,Giles Clepett,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,1069,1149,left_column,,148,1,9,Thomas Russell 16,Thomas Russell 1   6,,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,1145,1224,left_column,,148,1,10,Fatnful Russell 20,Faithful Russell 2 0,Faithful Russell 2 QO,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,1219,1298,left_column,,148,1,11,John Butter 30,John Butler 3   0,John Butler,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,1294,1373,left_column,,148,1,12,Thomas Anderton 10,Thomas Anderton 1   0,,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,1367,1446,left_column,,148,1,13,John Burdon 10,John Burdon 1   0,John Burdon,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,368,1445,1445,1526,left_column,,148,1,14,John Gownge 6,John Glowinge 6,Jonn Glowinge,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
little_subsidy1642_page_148.png,1630,2707,434,536,center_column,,148,2,1,John Hanger 16,John Hanger 1   6,John Hanger |,ALWINGTON PARISH,ALWINGTON PARISH,ALWINGTON PARISH,Alwington
