192420	16587	1	LIN	"26,43"	-	Gunnketill		257800	1	geld	1	1	-	N
192430	16588	1	LIN	"26,44"	-	Auti		96450	7	geld	8	8	-	N
192440	16589	1	LIN	"26,45"	Aelfric (son of Godram)	Alsi (son of Godram)	12140	58520	0.5	geld	0.25	0.25	equal	N
192450	16589	2	LIN	"26,45"	Aelfric (son of Godram)	Aethelstan (son of Godram)	12140	19060	0.5	geld	0.25	0.25	equal	N
192460	16590	1	LIN	"26,46"	-	Swein		510100	3.25	geld	2	2	-	N
192470	16591	1	LIN	"26,47"	-	Aslak (brother of Aghmund)		93700	3	geld	3	3	-	N
192480	16592	1	LIN	"26,48"	-	Leodfled		325500	0.75	geld	0.8	0.8	-	N
192490	16593	2	LIN	"26,49"	-	Auti		96450	1.75	equal	1.25	1.25	equal	N
192500	16593	1	LIN	"26,49"	-	Eskil		190800	1.75	equal	1.25	1.25	equal	N
192510	16594	1	LIN	"26,50"	-	Auti		96450	5.25	geld	2	2	-	N
192520	16595	1	LIN	"26,51"	-	-			1.25	geld			-	N
192530	16596	1	LIN	"26,52"	-	Earl Morcar		364150	2	geld			-	N
192540	16597	1	LIN	"26,53"	-	Auti		96450	2	geld			-	N
192550	16598	1	LIN	"26,54"	-	Auti		96450	0.31	geld	2	2	-	N
192570	16600	1	LIN	"27,1"	-	Siward <of Thistleton>		496350	1.25	geld	1.5	1.5	-	N
192580	16601	1	LIN	"27,2"	-	Alwin		67050	0.62	geld	1.5	1.5	-	N
192590	16602	1	LIN	"27,3"	-	(Earl) Morcar		364200	0.62	geld	1.5	1.5	-	N
192600	16603	1	LIN	"27,4"	-	(Earl) Morcar		364200	0.06	geld			-	N
192610	16604	1	LIN	"27,5"	-	(Earl) Morcar		364200	2	geld	2	2	-	N
192620	16605	1	LIN	"27,6"	-	(Earl) Morcar		364200	0.37	geld			-	N
192630	16606	2	LIN	"27,7"	-	Grimkel		254150	0.5	equal	1.08	1.08	equal	N
192640	16606	3	LIN	"27,7"	-	Asfrith		92100	0.5	equal	1.08	1.08	equal	N
192650	16606	1	LIN	"27,7"	-	William (Malet)		586300	0.5	equal	1.08	1.08	equal	N
192660	16607	1	LIN	"27,8"	-	Grimkel		254150	0.16	equal			-	N
192670	16607	2	LIN	"27,8"	-	Asfrith		92100	0.16	equal			-	N
192680	16607	3	LIN	"27,8"	-	William (Malet)		586300	0.16	equal			-	N
192690	16608	2	LIN	"27,9"	-	Grimkel		254150	0.18	equal			-	N
192700	16608	3	LIN	"27,9"	-	Asfrith		92100	0.18	equal			-	N
192710	16608	1	LIN	"27,9"	-	William (Malet)		586300	0.18	equal			-	N
192720	16609	2	LIN	"27,10"	-	Koddi		320850	2.93	equal	2	2	equal	N
192730	16609	1	LIN	"27,10"	-	Rolf (son of Skjaldvor)		472910	2.93	equal	2	2	equal	N
192740	16610	1	LIN	"27,11"	-	Rolf (son of Skjaldvor)		472910		no units			-	N
192750	16611	1	LIN	"27,12"	-	Leodwin		326550	0.37	geld	1	1	-	N
192760	16612	1	LIN	"27,13"	-	Leodwin		326550	0.12	geld			-	N
192770	16613	1	LIN	"27,14"	-	William (Malet)		586300	2.06	equal	2	2	equal	N
192780	16613	2	LIN	"27,14"	-	Grimkel		254150	2.06	equal	2	2	equal	N
192790	16614	1	LIN	"27,15"	-	Thorkil		525100	0.5	geld	0.3	0.3	-	N
192800	16615	1	LIN	"27,16"	-	Thorkil		525100		no units			-	N
192810	16616	1	LIN	"27,17"	-	Thorkil		525100	0.12	geld			-	N
192820	16617	1	LIN	"27,18"	-	Thorkil		525100	0.31	geld		0	1086 value	X
192830	16618	1	LIN	"27,19"	-	Siward <of Thistleton>		496350	0.75	geld	0.5	0.5	-	N
192840	16619	1	LIN	"27,20"	-	Rolf (son of Skjaldvor)		472910	0.43	geld			-	N
192850	16620	1	LIN	"27,21"	-	Klak		320300	0.43	geld			-	N
192860	16621	1	LIN	"27,22"	-	Edric		165200	0.7	geld	1	1	-	N
192870	16622	1	LIN	"27,23"	-	Edric		165200	0.12	geld			-	N
192880	16623	1	LIN	"27,24"	-	Hoc		284050	0.37	equal	0.4	0.4	equal	N
192890	16623	2	LIN	"27,24"	-	Edric		165200	0.37	equal	0.4	0.4	equal	N
192900	16624	1	LIN	"27,25"	-	Maccus <of Cockerington>		352300	0.43	equal	0.52	0.52	equal	N
192910	16624	2	LIN	"27,25"	-	Edric		165200	0.43	equal	0.52	0.52	equal	N
192920	16625	1	LIN	"27,26"	-	Almer		44750	1.62	geld	1	1	-	N
192930	16626	1	LIN	"27,27"	-	Maccus <of Cockerington>		352300	0.87	geld	1.5	1.5	-	N
192940	16627	1	LIN	"27,28"	-	Maccus <of Cockerington>		352300	0.12	geld		0	1086 value	X
192950	16628	1	LIN	"27,29"	-	Maccus <of Cockerington>		352300	0.12	geld			-	N
192960	16629	1	LIN	"27,30"	-	Rolf (son of Skjaldvor)		472910	0.62	geld	1.5	1.5	-	N
192970	16630	1	LIN	"27,31"	-	Rolf (son of Skjaldvor)		472910	0.06	geld		0	1086 value	X
192980	16631	1	LIN	"27,32"	-	Rolf (son of Skjaldvor)		472910	0.62	geld			-	N
192990	16632	1	LIN	"27,33"	-	Rolf (son of Skjaldvor)		472910	1.37	equal	0.75	0.75	equal	N
193000	16632	2	LIN	"27,33"	-	Maccus <of Cockerington>		352300	1.37	equal	0.75	0.75	equal	N
193010	16633	1	LIN	"27,34"	-	Arnbiorn <of 'Avethorpe'>		86900	7	geld	7	7	-	N
193020	16634	1	LIN	"27,35"	-	Leodwin		326550	1	geld	1.5	1.5	-	N
193030	16635	1	LIN	"27,36"	-	Leodwin		326550	0.18	geld			-	N
193040	16636	1	LIN	"27,37"	-	Wulfgeat		610500	0.75	geld	0.5	0.5	-	N
193050	16637	1	LIN	"27,38"	-	Wulfgeat		610500	6.5	geld	3	3	-	N
193060	16638	1	LIN	"27,39"	-	Wulfgeat		610500	0.5	geld			-	N
193070	16639	1	LIN	"27,40"	-	Thorkil (the Dane)		526515	0.93	geld	1	1	-	N
193080	16640	1	LIN	"27,41"	-	Healfdene		272300	2.87	geld	1.5	1.5	-	N
193090	16641	1	LIN	"27,42"	-	Siward <of Thistleton>		496350	2	geld	1.5	1.5	-	N
193100	16642	1	LIN	"27,43"	-	Siward <of Thistleton>		496350	6	geld	1	1	-	N
193110	16643	1	LIN	"27,44"	-	Healfdene		272300	2.75	geld	2	2	-	N
193120	16644	1	LIN	"27,45"	-	Healfdene		272300	2.75	geld	1	1	-	N
193130	16645	1	LIN	"27,46"	-	Healfdene		272300	2.37	geld			-	N
193140	16646	1	LIN	"27,47"	-	Siward <of Thistleton>		496350	4	geld	2	2	-	N
193150	16647	1	LIN	"27,48"	-	Siward <of Thistleton>		496350	0.5	geld			-	N
193160	16648	1	LIN	"27,49"	-	Siward <of Thistleton>		496350	1	geld			-	N
193170	16649	1	LIN	"27,50"	-	Wulfsi		621550	2	geld	1	1	-	N
193180	16650	1	LIN	"27,51"	-	Thorkil (the Dane)		526515	0.75	geld	1	1	-	N
193190	16651	1	LIN	"27,52"	-	Thorkil (the Dane)		526515	0.5	geld			-	N
193200	16652	1	LIN	"27,53"	-	Thorkil (the Dane)		526515	1.95	geld	1.5	1.5	-	N
193210	16653	1	LIN	"27,54"	-	Thorfridh		520700	1.5	geld	1.5	1.5	-	N
193220	16654	1	LIN	"27,55"	-	Osfram		389600	0.62	geld	1	1	-	N
193230	16655	1	LIN	"27,56"	-	Osfram		389600	0.5	geld	0.25	0.25	-	N
193240	16656	1	LIN	"27,57"	-	(Earl) Morcar		364200	4.25	geld	2	2	-	N
193250	16657	1	LIN	"27,58"	-	Toli		533400	1	geld	0.5	0.5	-	N
193260	16658	2	LIN	"27,59"	-	Healfdene		272300	2	equal	0.75	0.75	equal	N
193270	16658	1	LIN	"27,59"	-	Osfrith		389650	2	equal	0.75	0.75	equal	N
193280	16659	1	LIN	"27,60"	-	Stiupi		505600	0.12	geld	0.5	0.5	-	N
193290	16660	1	LIN	"27,61"	-	Siward <of Thistleton>		496350	0.12	geld	0.26	0.26	-	N
193300	16661	1	LIN	"27,62"	-	Siward <of Thistleton>		496350	0.5	geld			-	N
193310	16662	1	LIN	"27,63"	-	Alwin		67050	0.12	geld		0	1086 value	X
193320	16663	1	LIN	"27,64"	-	Alwin		67050	0.18	geld			-	N
193340	16665	1	LIN	"28,1"	-	Tovi		537250	0.75	geld	1	1	-	N
193350	16666	1	LIN	"28,2"	-	Godric		235550	0.87	geld	0.53	0.53	-	N
193360	16667	1	LIN	"28,3"	-	Aghmund (son of Walraven)		20650	0.5	geld	0.4	0.4	-	N
193370	16668	1	LIN	"28,4"	-	-			1.12	geld			-	N
193380	16669	1	LIN	"28,5"	-	Ernwin (the priest)		186450	2.66	equal	1.5	1.5	equal	N
193390	16669	2	LIN	"28,5"	-	Aslak (brother of Aghmund)		93700	2.66	equal	1.5	1.5	equal	N
193410	16670	2	LIN	"28,6"	-	Aslak (brother of Aghmund)		93700	0.5	equal			-	N
193415	16670	1	LIN	"28,6"	-	Ernwin (the priest)		186450	0.5	equal			-	N
193420	16671	2	LIN	"28,7"	-	Alnoth		49550	0.5	equal	0.5	0.5	equal	N
193430	16671	1	LIN	"28,7"	-	Aslak (brother of Aghmund)		93700	0.5	equal	0.5	0.5	equal	N
193440	16672	1	LIN	"28,8"	-	Aslak (brother of Aghmund)		93700	0.5	geld	1	1	-	N
193450	16673	1	LIN	"28,9"	-	Aslak (brother of Aghmund)		93700	0.06	equal		0	1086 value	X
193460	16673	2	LIN	"28,9"	-	Alnoth		49550	0.06	equal		0	1086 value	X
193470	16674	2	LIN	"28,10"	-	Aghmund (son of Walraven)		20650	0.06	equal		0	1086 value	X
193480	16674	1	LIN	"28,10"	-	Steingrimr		502850	0.06	equal		0	1086 value	X
193490	16675	1	LIN	"28,11"	-	"brothers, two"		637550	0.83	equal	0.15	0.15	equal	N
193500	16675	3	LIN	"28,11"	-	Aghmund (son of Walraven)		20650	0.83	equal	0.15	0.15	equal	N
193510	16675	2	LIN	"28,11"	-	Sigketill brother of Aghmund		490900	0.83	equal	0.15	0.15	equal	N
193520	16676	1	LIN	"28,12"	-	Sigketill brother of Aghmund		490900	1.06	equal			-	N
193530	16676	2	LIN	"28,12"	-	Bricteva <of Hackthorn>		118910	1.06	equal			-	N
193540	16677	1	LIN	"28,13"	-	-			0.75	geld	3	3	-	N
193560	16678	1	LIN	"28,14"	-	Steingrimr		502850	0.37	equal	1	1	equal	N
193570	16678	2	LIN	"28,14"	-	Aghmund (son of Walraven)		20650	0.37	equal	1	1	equal	N
193580	16679	2	LIN	"28,15"	-	Brunhyse		129350	2.37	equal	4.33	4.33	equal	N
193590	16679	1	LIN	"28,15"	-	Skuli		498000	2.37	equal	4.33	4.33	equal	N
193600	16679	3	LIN	"28,15"	-	Aghmund (son of Walraven)		20650	2.37	equal	4.33	4.33	equal	N
193610	16680	1	LIN	"28,16"	-	Aghmund (son of Walraven)		20650	1.62	geld	1	1	-	N
193620	16681	1	LIN	"28,17"	-	Aghmund (son of Walraven)		20650	1	geld	4	4	-	N
193630	16682	1	LIN	"28,18"	-	Aghmund (son of Walraven)		20650	0.25	geld			-	N
193640	16683	1	LIN	"28,19"	-	Thor		518300	0.37	geld	0.5	0.5	-	N
193650	16684	1	LIN	"28,20"	-	Erik (brother of Tosti)		183750	1	geld	3	3	-	N
193660	16685	1	LIN	"28,21"	-	Erik (brother of Tosti)		183750	1.87	geld			-	N
193670	16686	1	LIN	"28,22"	-	Erik (brother of Tosti)		183750	0.12	geld			-	N
193680	16687	1	LIN	"28,23"	-	Erik (brother of Tosti)		183750	1.12	geld			-	N
193690	16688	1	LIN	"28,24"	-	Erik (brother of Tosti)		183750	0.12	geld			-	N
193700	16689	1	LIN	"28,25"	-	Aghmund (son of Walraven)		20650	1	geld	1.5	1.5	-	N
193710	16690	1	LIN	"28,26"	-	Aghmund (son of Walraven)		20650	1.5	geld			-	N
193720	16691	1	LIN	"28,27"	-	Aghmund (son of Walraven)		20650	0.75	geld			-	N
193730	16692	1	LIN	"28,28"	-	Aghmund (son of Walraven)		20650	0.37	geld			-	N
193740	16693	1	LIN	"28,29"	-	Aghmund (son of Walraven)		20650	1.81	geld	1.1	1.1	-	N
193750	16694	1	LIN	"28,30"	-	Aghmund (son of Walraven)		20650	0.06	geld			-	N
193760	16695	1	LIN	"28,31"	-	Aghmund (son of Walraven)		20650	1	geld			-	N
193770	16696	1	LIN	"28,32"	-	Aghmund (son of Walraven)		20650	0.75	geld	0.5	0.5	-	N
193780	16697	1	LIN	"28,33"	-	Leysing		347400	1	geld	2	2	-	N
193790	16698	1	LIN	"28,34"	-	Leysing		347400		no units			-	N
193800	16699	1	LIN	"28,35"	-	Brictnoth		121250	2.25	geld	1	1	-	N
193810	16700	1	LIN	"28,36"	-	Aghmund (son of Walraven)		20650	1	geld			-	N
193820	16701	1	LIN	"28,37"	-	Snarri		498800	1	geld	0.5	0.5	-	N
193830	16702	1	LIN	"28,38"	-	Leofsi		338250	0.75	geld	0.4	0.4	-	N
193840	16703	2	LIN	"28,39"	-	Ketilfrith		319950	0.06	equal			-	N
193850	16703	1	LIN	"28,39"	-	Othenkar (son of Alnoth)		396860	0.06	equal			-	N
193860	16704	1	LIN	"28,40"	-	Othenkar (son of Alnoth)		396860	0.06	equal			-	N
193870	16704	2	LIN	"28,40"	-	Ketilfrith		319950	0.06	equal			-	N
193880	16705	2	LIN	"28,41"	-	Ketilfrith		319950	0.12	equal			-	N
193890	16705	1	LIN	"28,41"	-	Othenkar (son of Alnoth)		396860	0.12	equal			-	N
193900	16706	1	LIN	"28,42"	-	Aghmund (son of Walraven)		20650	1	geld	1	1	-	N
193910	16707	1	LIN	"28,43"	-	Aghmund (son of Walraven)		20650	2.25	geld			-	N
193930	16709	1	LIN	"29,1"	-	Gunnhvati		257500	1	equal	2.5	2.5	equal	N
193940	16709	2	LIN	"29,1"	-	Godwin		242050	1	equal	2.5	2.5	equal	N
193950	16710	1	LIN	"29,2"	-	Gunnhvati		257500	0.2	equal			-	N
193960	16710	2	LIN	"29,2"	-	Godwin		242050	0.2	equal			-	N
193970	16711	1	LIN	"29,3"	-	Godwin		242050	0.18	geld	0.5	0.5	-	N
193980	16712	1	LIN	"29,4"	-	Gunnhvati		257500	0.25	equal	0.25	0.25	equal	N
193990	16712	2	LIN	"29,4"	-	Godwin		242050	0.25	equal	0.25	0.25	equal	N
194000	16713	2	LIN	"29,5"	-	Godwin		242050	0.75	equal			-	N
194010	16713	1	LIN	"29,5"	-	Gunnhvati		257500	0.75	equal			-	N
194020	16714	2	LIN	"29,6"	-	Godwin		242050	3	equal			-	N
194030	16714	1	LIN	"29,6"	-	Gunnhvati		257500	3	equal			-	N
194050	16715	2	LIN	"29,7"	-	Godwin		242050	2	equal			-	N
194055	16715	1	LIN	"29,7"	-	Gunnhvati		257500	2	equal			-	N
194060	16716	2	LIN	"29,8"	-	Godwin		242050	1	equal	2.5	2.5	equal	N
194070	16716	1	LIN	"29,8"	-	Gunnhvati		257500	1	equal	2.5	2.5	equal	N
194080	16717	1	LIN	"29,9"	-	Gunnhvati		257500	1.25	equal	1	1	equal	N
194090	16717	2	LIN	"29,9"	-	Godwin		242050	1.25	equal	1	1	equal	N
194100	16718	1	LIN	"29,10"	-	Sighvatr		490650	0.75	geld	0.5	0.5	-	N
194110	16719	1	LIN	"29,11"	-	Godwin		242050	0.75	geld	3	3	-	N
194120	16720	1	LIN	"29,12"	-	Godwin		242050	0.37	geld			-	N
194130	16721	1	LIN	"29,13"	-	Godwin		242050	0.25	geld			-	N
194140	16722	1	LIN	"29,14"	-	Toki <of Burgh>		532770	0.21	equal			-	N
194150	16722	3	LIN	"29,14"	-	Godric		235550	0.21	equal			-	N
194160	16722	2	LIN	"29,14"	-	Godwin		242050	0.21	equal			-	N
194170	16723	2	LIN	"29,15"	-	Godwin		242050	0.29	equal	0.25	0.25	equal	N
194180	16723	1	LIN	"29,15"	-	Gunnhvati		257500	0.29	equal	0.25	0.25	equal	N
194190	16724	1	LIN	"29,16"	-	Godwin		242050	0.31	geld			-	N
194200	16725	1	LIN	"29,17"	-	Godwin		242050	0.25	geld			-	N
194210	16726	3	LIN	"29,18"	-	Godwin		242050	0.41	equal	0.66	0.66	equal	N
194220	16726	1	LIN	"29,18"	-	Toki <of Burgh>		532770	0.41	equal	0.66	0.66	equal	N
194230	16726	2	LIN	"29,18"	-	Godric		235550	0.41	equal	0.66	0.66	equal	N
194240	16727	1	LIN	"29,19"	-	Toki <of Burgh>		532770	0.37	equal			-	X
194250	16727	2	LIN	"29,19"	-	Godwin		242050	0.37	equal			-	X
194260	16727	3	LIN	"29,19"	-	Godric		235550	0.37	equal			-	X
194270	16728	1	LIN	"29,20"	-	Godwin		242050	0.04	equal			-	N
194280	16728	2	LIN	"29,20"	-	Godric		235550	0.04	equal			-	N
194290	16728	3	LIN	"29,20"	-	Toki <of Burgh>		532770	0.04	equal			-	N
194300	16729	3	LIN	"29,21"	-	Godwin		242050	0.08	geld			-	N
194310	16729	1	LIN	"29,21"	-	Godric		235550	0.08	geld			-	N
194320	16729	2	LIN	"29,21"	-	Toki <of Burgh>		532770	0.08	geld			-	N
194330	16730	2	LIN	"29,22"	-	Grimkel		254150	2.12	equal	2.7	2.7	equal	N
194340	16730	1	LIN	"29,22"	-	Klak		320300	2.12	equal	2.7	2.7	equal	N
194350	16731	2	LIN	"29,23"	-	Grimkel		254150	0.5	equal			-	N
194360	16731	1	LIN	"29,23"	-	Klak		320300	0.5	equal			-	N
194370	16732	2	LIN	"29,24"	-	Grimkel		254150	0.12	equal			-	N
194380	16732	1	LIN	"29,24"	-	Klak		320300	0.12	equal			-	N
194390	16733	2	LIN	"29,25"	-	Grimkel		254150	0.5	equal			-	N
194400	16733	1	LIN	"29,25"	-	Klak		320300	0.5	equal			-	N
194410	16734	1	LIN	"29,26"	-	Swartbrand (son of Ulf)		508850	0.12	geld			-	N
194420	16735	1	LIN	"29,27"	-	"brothers, two"		637550	1.62	geld	0.5	0.5	-	N
194430	16736	2	LIN	"29,28"	-	Godwin		242050	0.66	equal	3	3	equal	N
194440	16736	1	LIN	"29,28"	-	Gunnhvati		257500	0.66	equal	3	3	equal	N
194450	16737	1	LIN	"29,29"	-	Eskil		190800	2.5	geld	2	2	-	N
194460	16738	1	LIN	"29,30"	-	Godwin		242050	0.5	geld	0.5	0.5	-	N
194470	16739	1	LIN	"29,31"	-	Godwin		242050	0.06	geld			-	N
194480	16740	1	LIN	"29,32"	-	Godwin		242050	0.75	geld			-	N
194490	16741	1	LIN	"29,33"	-	-			0.25	geld			-	N
194500	16742	1	LIN	"29,34"	-	Wulfmer		613400	2	geld		1	1086 value	N
194520	16744	1	LIN	"30,1"	-	Earl Morcar		364150	9.25	geld	32	32	-	N
194530	16745	1	LIN	"30,2"	-	Earl Morcar		364150	2	geld			-	N
194540	16746	1	LIN	"30,3"	-	"brothers, three"		636800	5	geld			-	N
194550	16747	1	LIN	"30,4"	-	"brothers, three"		636800	1	geld			-	N
194560	16748	1	LIN	"30,5"	-	Siward		494200	1	equal	1	1	equal	N
194570	16748	2	LIN	"30,5"	-	Ernwin (the priest)		185950	1	equal	1	1	equal	N
194580	16749	1	LIN	"30,6"	-	Ulf (Fenman)		545700	0.41	geld	2	2	-	N
194590	16750	1	LIN	"30,7"	-	Ulf (Fenman)		545700	0.5	geld	2	2	-	N
194600	16751	1	LIN	"30,8"	-	Ulf (Fenman)		545700	1	geld	2	2	-	N
194610	16752	1	LIN	"30,9"	-	Rolf (son of Skjaldvor)		472910	1	geld	2	2	-	N
194620	16753	1	LIN	"30,10"	-	Rolf (son of Skjaldvor)		472910	0.5	geld		0	1086 value	X
194630	16754	1	LIN	"30,11"	-	Rolf (son of Skjaldvor)		472910	0.75	geld			-	N
194640	16755	1	LIN	"30,12"	-	Rolf (son of Skjaldvor)		472910	4	geld	6	6	-	N
194650	16756	1	LIN	"30,13"	-	Rolf (son of Skjaldvor)		472910	0.87	geld			-	N
194660	16757	1	LIN	"30,14"	-	Rolf (son of Skjaldvor)		472910	0.12	geld			-	N
194670	16758	1	LIN	"30,15"	-	Rolf (son of Skjaldvor)		472910	0.12	geld			-	N
194680	16759	1	LIN	"30,16"	-	Rolf (son of Skjaldvor)		472910	0.12	geld			-	N
194690	16760	1	LIN	"30,17"	-	Rolf (son of Skjaldvor)		472910	0.75	geld	2.5	2.5	-	N
194700	16761	1	LIN	"30,18"	-	Osmund (Benz)		392830	3.75	geld	4	4	-	N
194710	16762	1	LIN	"30,19"	-	Arnketil		87800	1	equal	1	1	equal	N
194720	16762	2	LIN	"30,19"	-	Aelfric		6800	1	equal	1	1	equal	N
194730	16763	2	LIN	"30,20"	-	Skemundr		497800	2.43	equal	1.75	1.75	equal	N
194740	16763	1	LIN	"30,20"	-	Ulf (Fenman)		545700	2.43	equal	1.75	1.75	equal	N
194750	16764	1	LIN	"30,21"	Skemundr	Alwin	497800	67050	0.12	geld			-	N
194755	16764	2	LIN	"30,21"	Ulf (Fenman)	Alwin	545700	67050	0.12	geld			-	N
194760	16765	1	LIN	"30,22"	-	Earl Morcar		364150	2	geld	6	6	-	N
194770	16766	1	LIN	"30,23"	-	Earl Morcar		364150	4	geld			-	N
194780	16767	1	LIN	"30,24"	-	Earl Morcar		364150	2	geld			-	N
194790	16768	1	LIN	"30,25"	Queen Edith	(Earl) Morcar	159900	364200	1.5	geld			-	N
194800	16769	1	LIN	"30,26"	-	Earl Morcar		364150	1.25	geld			-	N
194810	16770	1	LIN	"30,27"	-	(Earl) Morcar		364200	12	geld	10	10	-	N
194820	16771	1	LIN	"30,28"	-	Earl Morcar		364150	7	geld	4	4	-	N
194830	16772	1	LIN	"30,29"	-	(Earl) Morcar		364200	9	geld	19.5	19.5	-	N
194840	16773	1	LIN	"30,30"	-	(Earl) Morcar		364200	6	geld	11	11	-	N
194850	16774	1	LIN	"30,31"	-	Edward (the noble)		173685	7	geld	6	6	-	N
194860	16775	1	LIN	"30,32"	-	Ulf (Fenman)		545700	0.62	geld	1.5	1.5	-	N
194870	16776	1	LIN	"30,33"	-	Aethelstan		18650	1	geld	2.5	2.5	-	N
194880	16777	1	LIN	"30,34"	-	Toki (son of Auti)		533000	0.68	geld		1.25	1086 value	N
194890	16778	1	LIN	"30,35"	-	Toki (son of Auti)		533000	0.75	geld		1	1086 value	N
194900	16779	1	LIN	"30,36"	-	Ulf (Fenman)		545700	0.75	geld	1.5	1.5	-	N
194910	16780	1	LIN	"30,37"	-	Aethelstan		18650	0.12	geld			-	N
194930	16782	1	LIN	"31,1"	-	Thori (son of Roald)		524260	4	geld	3	3	-	N
194940	16783	2	LIN	"31,2"	-	Alwy		76400	0.75	equal	1	1	equal	N
194950	16783	1	LIN	"31,2"	-	Siward		494200	0.75	equal	1	1	equal	N
194960	16784	1	LIN	"31,3"	-	Northmann		371500	2.25	geld	4	4	-	N
194970	16785	1	LIN	"31,4"	-	Thori (son of Roald)		524260	4	geld			-	N
194980	16786	1	LIN	"31,5"	-	Thori (son of Roald)		524260	2	geld	4	4	-	N
194990	16787	1	LIN	"31,6"	-	Thori (son of Roald)		524260	1	geld			-	N
195000	16788	1	LIN	"31,7"	-	Thori (son of Roald)		524260	2	geld	2	2	-	N
195010	16789	1	LIN	"31,8"	-	Thori (son of Roald)		524260	0.5	geld	0.5	0.5	-	N
195020	16790	1	LIN	"31,9"	-	Leofric		334250	1.5	equal	1.5	1.5	equal	N
195030	16790	2	LIN	"31,9"	-	Arnketil		87800	1.5	equal	1.5	1.5	equal	N
195040	16791	1	LIN	"31,10"	-	Siward		494200	0.54	geld	0.5	0.5	-	N
195050	16792	1	LIN	"31,11"	-	Hemming <of Branston>		274130	12	geld	20	20	-	N
195060	16793	1	LIN	"31,12"	-	Hemming <of Branston>		274130	4	geld			-	N
195070	16794	1	LIN	"31,13"	-	Hemming <of Branston>		274130	5.78	geld			-	N
195080	16795	1	LIN	"31,14"	-	Hemming <of Branston>		274130	7.5	geld			-	N
195090	16796	1	LIN	"31,15"	-	Godric		235550	10	geld	3.5	3.5	-	N
195110	16797	1	LIN	"31,16"	-	Hemming <of Branston>		274130	24	geld	6	6	-	N
195120	16798	2	LIN	"31,17"	-	Healfdene		272300	6	equal	1.5	1.5	equal	N
195140	16798	1	LIN	"31,17"	-	Healfdene's 2 brothers		273000	6	equal	1.5	1.5	equal	N
195150	16799	1	LIN	"31,18"	-	Hemming <of Branston>		274130	8.5	geld	3	3	-	N
195170	16801	2	LIN	"32,1"	-	Styrr		507000	1.25	equal	2	2	equal	N
195180	16801	1	LIN	"32,1"	-	Ulf <of Nocton>		546105	1.25	equal	2	2	equal	N
195190	16802	2	LIN	"32,2"	-	Styrr		507000	0.09	equal			-	N
195200	16802	1	LIN	"32,2"	-	Ulf <of Nocton>		546105	0.09	equal			-	N
195210	16803	1	LIN	"32,3"	-	Fulcric		207100	0.56	geld	1	1	-	N
195220	16804	1	LIN	"32,4"	-	Grimkel		254150	0.66	geld	2	2	-	N
195230	16805	1	LIN	"32,5"	-	Grimkel		254150	0.56	geld			-	N
195240	16806	1	LIN	"32,6"	-	Ingimundr		306950	0.29	geld	1	1	-	N
195250	16807	1	LIN	"32,7"	-	Grimkel		254150	1.75	geld	2	2	-	N
195260	16808	1	LIN	"32,8"	-	Ketil		318050	0.25	geld	0.2	0.2	equal	N
195270	16808	2	LIN	"32,8"	-	Godwin		242050	0.12	geld	0.2	0.2	equal	N
195280	16809	1	LIN	"32,9"	-	Fulcric		207100	0.37	geld	1	1	-	N
195290	16810	1	LIN	"32,10"	-	Fulcric		207100	0.12	geld			-	N
195300	16811	1	LIN	"32,11"	-	Ketil		318050	1.5	geld	2	2	-	N
195310	16812	1	LIN	"32,12"	-	Thorulf		530450	0.25	geld	0.4	0.4	-	N
195320	16813	1	LIN	"32,13"	-	Fulcric		207100	1.5	geld	4	4	-	N
195330	16814	1	LIN	"32,14"	-	Fulcric		207100	0.5	geld			-	N
195340	16815	1	LIN	"32,15"	-	Fulcric		207100	1.25	geld	1	1	-	N
195350	16816	1	LIN	"32,16"	-	Fulcric		207100	0.25	geld			-	N
195360	16817	1	LIN	"32,17"	-	Fulcric		207100	11.87	geld	8	8	-	N
195370	16818	1	LIN	"32,18"	-	Fulcric		207100	0.5	geld			-	N
195380	16819	1	LIN	"32,19"	-	Haket		264850	0.75	geld	2	2	-	N
195390	16820	1	LIN	"32,20"	-	Ulfkil		547350	0.75	geld	1	1	-	N
195400	16821	1	LIN	"32,21"	-	Fulcric		207100	4.87	geld	5	5	-	N
195410	16822	1	LIN	"32,22"	-	Fulcric		207100	0.62	geld			-	N
195420	16823	1	LIN	"32,23"	-	Fulcric		207100	0.45	geld			-	N
195430	16824	1	LIN	"32,24"	-	Garthulfr		209200	0.75	geld	1	1	-	N
195440	16825	1	LIN	"32,25"	-	Garthulfr		209200	2.4	geld			-	N
195450	16826	1	LIN	"32,26"	-	Toki (son of Auti)		533000	0.68	geld	0.5	0.5	-	N
195460	16827	1	LIN	"32,27"	-	Ulfkil		547350	1	geld	0.5	0.5	-	N
195470	16828	1	LIN	"32,28"	-	Styrr		507000	0.5	geld	1	1	-	N
195480	16829	1	LIN	"32,29"	-	Godric		235550	1.12	geld	1	1	-	N
195490	16830	1	LIN	"32,30"	-	-			1.18	geld			-	N
195500	16831	2	LIN	"32,31"	-	Edric		165200	1.25	equal	1	1	equal	N
195510	16831	1	LIN	"32,31"	-	Gamal		208300	1.25	equal	1	1	equal	N
195520	16832	1	LIN	"32,32"	-	Ulf <of Nocton>		546105	23	geld	6	6	-	N
195530	16833	1	LIN	"32,33"	-	Oswulf		395500	1	geld			-	N
