recipient_surname,recipient_surname_id,recipient_value,recipient_surname_count,match_surname,match_surname_id,match_value,match_surname_count
Willyns,4273,335.0,58,William,surname,335.0,58
Willyns,4273,335.0,58,William,value,335.0,58
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Willyams,4273,335.0,58,William,surname_count,335.0,58
Willyams,4273,335.0,58,William,surname,335.0,58
Willyams,4273,335.0,58,William,value,335.0,58
Elet,1489,39.0,18,Pynbay,surname_count,44.0,16
Elet,1489,39.0,18,Pynbay,surname,44.0,16
Elet,1489,39.0,18,Pynbay,value,44.0,16
Southcott,3631,789.0,21,Cheman,surname_count,680.0,16
Southcott,3631,789.0,21,Cheman,surname,680.0,16
Southcott,3631,789.0,21,Cheman,value,680.0,16
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Galen,1586,358.0,44,Notton,surname_count,337.0,46
Galen,1586,358.0,44,Notton,surname,337.0,46
Galen,1586,358.0,44,Notton,value,337.0,46
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Hyghdon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hyghdon,1835,1010.5,63,Haydon,surname,1010.5,63
Hyghdon,1835,1010.5,63,Haydon,value,1010.5,63
Highdon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Highdon,1835,1010.5,63,Haydon,surname,1010.5,63
Highdon,1835,1010.5,63,Haydon,value,1010.5,63
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Ching,781,42.0,11,Woodberye,surname_count,48.0,11
Ching,781,42.0,11,Woodberye,surname,48.0,11
Ching,781,42.0,11,Woodberye,value,48.0,11
Ching,781,42.0,11,Woodberye,surname_count,48.0,11
Ching,781,42.0,11,Woodberye,surname,48.0,11
Ching,781,42.0,11,Woodberye,value,48.0,11
Grey,523,251.0,52,Wake,surname_count,239.0,56
Grey,523,251.0,52,Wake,surname,239.0,56
Grey,523,251.0,52,Wake,value,239.0,56
Grey,523,251.0,52,Wake,surname_count,239.0,56
Grey,523,251.0,52,Wake,surname,239.0,56
Grey,523,251.0,52,Wake,value,239.0,56
Hyghdon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hyghdon,1835,1010.5,63,Haydon,surname,1010.5,63
Hyghdon,1835,1010.5,63,Haydon,value,1010.5,63
Hyghdon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hyghdon,1835,1010.5,63,Haydon,surname,1010.5,63
Hyghdon,1835,1010.5,63,Haydon,value,1010.5,63
Hyghdon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hyghdon,1835,1010.5,63,Haydon,surname,1010.5,63
Hyghdon,1835,1010.5,63,Haydon,value,1010.5,63
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Northcott,2865,290.0,70,Waye,surname_count,279.0,77
Northcott,2865,290.0,70,Waye,surname,279.0,77
Northcott,2865,290.0,70,Waye,value,279.0,77
Northcott,2865,290.0,70,Waye,surname_count,279.0,77
Northcott,2865,290.0,70,Waye,surname,279.0,77
Northcott,2865,290.0,70,Waye,value,279.0,77
Collys,912,44.0,9,Semens,surname_count,47.0,9
Collys,912,44.0,9,Semens,surname,47.0,9
Collys,912,44.0,9,Semens,value,47.0,9
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Ele,1386,213.0,42,Wyett,surname_count,216.0,43
Ele,1386,213.0,42,Wyett,surname,216.0,43
Ele,1386,213.0,42,Wyett,value,216.0,43
Ele,1386,213.0,42,Wyett,surname_count,216.0,43
Ele,1386,213.0,42,Wyett,surname,216.0,43
Ele,1386,213.0,42,Wyett,value,216.0,43
Cotton,739,23.0,6,Yabbyshe,surname_count,25.0,6
Cotton,739,23.0,6,Yabbyshe,surname,25.0,6
Cotton,739,23.0,6,Yabbyshe,value,25.0,6
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Baggear,178,77.0,13,Shapleigh,surname_count,77.0,13
Baggear,178,77.0,13,Shapleigh,surname,77.0,13
Baggear,178,77.0,13,Shapleigh,value,77.0,13
Baggear,178,77.0,13,Shapleigh,surname_count,77.0,13
Baggear,178,77.0,13,Shapleigh,surname,77.0,13
Baggear,178,77.0,13,Shapleigh,value,77.0,13
Ellyt,1363,723.5,160,Webber,surname_count,827.0,162
Ellyt,1363,723.5,160,Webber,surname,827.0,162
Ellyt,1363,723.5,160,Webber,value,827.0,162
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Hedon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hedon,1835,1010.5,63,Haydon,surname,1010.5,63
Hedon,1835,1010.5,63,Haydon,value,1010.5,63
Pedeller,650,75.0,21,Clardfyld,surname_count,80.0,21
Pedeller,650,75.0,21,Clardfyld,surname,80.0,21
Pedeller,650,75.0,21,Clardfyld,value,80.0,21
Cullis,749,155.0,11,Langeforde,surname_count,143.0,10
Cullis,749,155.0,11,Langeforde,surname,143.0,10
Cullis,749,155.0,11,Langeforde,value,143.0,10
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Bartesse,215,201.0,35,Wynter,surname_count,188.0,40
Bartesse,215,201.0,35,Wynter,surname,188.0,40
Bartesse,215,201.0,35,Wynter,value,188.0,40
Brown,593,75.0,18,Mounsteven,surname_count,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,surname,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,value,71.66666666666667,20
Worths,4153,90.0,21,Clardfyld,surname_count,80.0,21
Worths,4153,90.0,21,Clardfyld,surname,80.0,21
Worths,4153,90.0,21,Clardfyld,value,80.0,21
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Prydyaux,3161,8492.0,41,Predian,surname_count,8492.0,41
Prydyaux,3161,8492.0,41,Predian,surname,8492.0,41
Prydyaux,3161,8492.0,41,Predian,value,8492.0,41
Prydyaux,3161,8492.0,41,Predian,surname_count,8492.0,41
Prydyaux,3161,8492.0,41,Predian,surname,8492.0,41
Prydyaux,3161,8492.0,41,Predian,value,8492.0,41
Prydyaux,3161,8492.0,41,Predian,surname_count,8492.0,41
Prydyaux,3161,8492.0,41,Predian,surname,8492.0,41
Prydyaux,3161,8492.0,41,Predian,value,8492.0,41
Ellet,1363,723.5,160,Webber,surname_count,827.0,162
Ellet,1363,723.5,160,Webber,surname,827.0,162
Ellet,1363,723.5,160,Webber,value,827.0,162
Elet,1363,723.5,160,Webber,surname_count,827.0,162
Elet,1363,723.5,160,Webber,surname,827.0,162
Elet,1363,723.5,160,Webber,value,827.0,162
Elet,1363,723.5,160,Webber,surname_count,827.0,162
Elet,1363,723.5,160,Webber,surname,827.0,162
Elet,1363,723.5,160,Webber,value,827.0,162
Ellet,1363,723.5,160,Webber,surname_count,827.0,162
Ellet,1363,723.5,160,Webber,surname,827.0,162
Ellet,1363,723.5,160,Webber,value,827.0,162
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Northcott,2865,290.0,70,Waye,surname_count,279.0,77
Northcott,2865,290.0,70,Waye,surname,279.0,77
Northcott,2865,290.0,70,Waye,value,279.0,77
Northcott,2865,290.0,70,Waye,surname_count,279.0,77
Northcott,2865,290.0,70,Waye,surname,279.0,77
Northcott,2865,290.0,70,Waye,value,279.0,77
Smyth,4676,10.0,3,Wylcockes,surname_count,9.0,3
Smyth,4676,10.0,3,Wylcockes,surname,9.0,3
Smyth,4676,10.0,3,Wylcockes,value,9.0,3
Ellyor,1363,723.5,160,Webber,surname_count,827.0,162
Ellyor,1363,723.5,160,Webber,surname,827.0,162
Ellyor,1363,723.5,160,Webber,value,827.0,162
Hedon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hedon,1835,1010.5,63,Haydon,surname,1010.5,63
Hedon,1835,1010.5,63,Haydon,value,1010.5,63
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Frye,1541,81.0,21,Clardfyld,surname_count,80.0,21
Frye,1541,81.0,21,Clardfyld,surname,80.0,21
Frye,1541,81.0,21,Clardfyld,value,80.0,21
Northcott,2865,290.0,70,Waye,surname_count,279.0,77
Northcott,2865,290.0,70,Waye,surname,279.0,77
Northcott,2865,290.0,70,Waye,value,279.0,77
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Hedon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hedon,1835,1010.5,63,Haydon,surname,1010.5,63
Hedon,1835,1010.5,63,Haydon,value,1010.5,63
Hedon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hedon,1835,1010.5,63,Haydon,surname,1010.5,63
Hedon,1835,1010.5,63,Haydon,value,1010.5,63
Hedon,1936,198.0,36,Wynter,surname_count,188.0,40
Hedon,1936,198.0,36,Wynter,surname,188.0,40
Hedon,1936,198.0,36,Wynter,value,188.0,40
Hedon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hedon,1835,1010.5,63,Haydon,surname,1010.5,63
Hedon,1835,1010.5,63,Haydon,value,1010.5,63
Hedward,1904,220.5,45,Wyett,surname_count,216.0,43
Hedward,1904,220.5,45,Wyett,surname,216.0,43
Hedward,1904,220.5,45,Wyett,value,216.0,43
Baker,376,66.0,14,Bayyham,surname_count,59.0,12
Baker,376,66.0,14,Bayyham,surname,59.0,12
Baker,376,66.0,14,Bayyham,value,59.0,12
Frye,1541,81.0,21,Clardfyld,surname_count,80.0,21
Frye,1541,81.0,21,Clardfyld,surname,80.0,21
Frye,1541,81.0,21,Clardfyld,value,80.0,21
Butler,650,75.0,21,Clardfyld,surname_count,80.0,21
Butler,650,75.0,21,Clardfyld,surname,80.0,21
Butler,650,75.0,21,Clardfyld,value,80.0,21
Duke,1308,25.0,10,Northampton,surname_count,24.0,11
Duke,1308,25.0,10,Northampton,surname,24.0,11
Duke,1308,25.0,10,Northampton,value,24.0,11
Clerk,834,709.0,148,Elyett,surname_count,723.5,160
Clerk,834,709.0,148,Elyett,surname,723.5,160
Clerk,834,709.0,148,Elyett,value,723.5,160
Waldron,4115,20.0,7,Bylysford,surname_count,19.0,7
Waldron,4115,20.0,7,Bylysford,surname,19.0,7
Waldron,4115,20.0,7,Bylysford,value,19.0,7
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Bend,311,197.5,58,Russell,surname_count,178.5,57
Bend,311,197.5,58,Russell,surname,178.5,57
Bend,311,197.5,58,Russell,value,178.5,57
Popp,3129,489.0,113,Wodd,surname_count,510.0,109
Popp,3129,489.0,113,Wodd,surname,510.0,109
Popp,3129,489.0,113,Wodd,value,510.0,109
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Foster,1522,220.0,53,Wake,surname_count,239.0,56
Foster,1522,220.0,53,Wake,surname,239.0,56
Foster,1522,220.0,53,Wake,value,239.0,56
Williams,4273,335.0,58,William,surname_count,335.0,58
Williams,4273,335.0,58,William,surname,335.0,58
Williams,4273,335.0,58,William,value,335.0,58
Davye,1163,162.0,32,Greyfford,surname_count,139.0,32
Davye,1163,162.0,32,Greyfford,surname,139.0,32
Davye,1163,162.0,32,Greyfford,value,139.0,32
Dave,1163,162.0,32,Greyfford,surname_count,139.0,32
Dave,1163,162.0,32,Greyfford,surname,139.0,32
Dave,1163,162.0,32,Greyfford,value,139.0,32
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Harry,1903,349.0,58,William,surname_count,335.0,58
Harry,1903,349.0,58,William,surname,335.0,58
Harry,1903,349.0,58,William,value,335.0,58
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Clarke,834,709.0,148,Elyett,surname_count,723.5,160
Clarke,834,709.0,148,Elyett,surname,723.5,160
Clarke,834,709.0,148,Elyett,value,723.5,160
Clarke,834,709.0,148,Elyett,surname_count,723.5,160
Clarke,834,709.0,148,Elyett,surname,723.5,160
Clarke,834,709.0,148,Elyett,value,723.5,160
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Harvye,1903,349.0,58,William,surname_count,335.0,58
Harvye,1903,349.0,58,William,surname,335.0,58
Harvye,1903,349.0,58,William,value,335.0,58
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Gale,1586,358.0,44,Notton,surname_count,337.0,46
Gale,1586,358.0,44,Notton,surname,337.0,46
Gale,1586,358.0,44,Notton,value,337.0,46
Williams,4273,335.0,58,William,surname_count,335.0,58
Williams,4273,335.0,58,William,surname,335.0,58
Williams,4273,335.0,58,William,value,335.0,58
Gale,1586,358.0,44,Notton,surname_count,337.0,46
Gale,1586,358.0,44,Notton,surname,337.0,46
Gale,1586,358.0,44,Notton,value,337.0,46
Galene,1586,358.0,44,Notton,surname_count,337.0,46
Galene,1586,358.0,44,Notton,surname,337.0,46
Galene,1586,358.0,44,Notton,value,337.0,46
Davye,1159,637.0,165,Walshe,surname_count,551.5,141
Davye,1159,637.0,165,Walshe,surname,551.5,141
Davye,1159,637.0,165,Walshe,value,551.5,141
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Maynerde,2670,285.0,40,Tanner,surname_count,302.0,44
Maynerde,2670,285.0,40,Tanner,surname,302.0,44
Maynerde,2670,285.0,40,Tanner,value,302.0,44
Foster,1522,220.0,53,Wake,surname_count,239.0,56
Foster,1522,220.0,53,Wake,surname,239.0,56
Foster,1522,220.0,53,Wake,value,239.0,56
William,4273,335.0,58,William,surname_count,335.0,58
William,4273,335.0,58,William,surname,335.0,58
William,4273,335.0,58,William,value,335.0,58
Eldon,4115,20.0,7,Bylysford,surname_count,19.0,7
Eldon,4115,20.0,7,Bylysford,surname,19.0,7
Eldon,4115,20.0,7,Bylysford,value,19.0,7
Smyth,4739,1.0,1,Townysendon,surname_count,1.0,1
Smyth,4739,1.0,1,Townysendon,surname,1.0,1
Smyth,4739,1.0,1,Townysendon,value,1.0,1
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Galen,1586,358.0,44,Notton,surname_count,337.0,46
Galen,1586,358.0,44,Notton,surname,337.0,46
Galen,1586,358.0,44,Notton,value,337.0,46
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Maynerd,2670,285.0,40,Tanner,surname_count,302.0,44
Maynerd,2670,285.0,40,Tanner,surname,302.0,44
Maynerd,2670,285.0,40,Tanner,value,302.0,44
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Sweth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Sweth,3598,1458.5,287,Smyth,surname,1458.5,287
Sweth,3598,1458.5,287,Smyth,value,1458.5,287
Elliott,1357,25.0,11,Weyer,surname_count,24.0,10
Elliott,1357,25.0,11,Weyer,surname,24.0,10
Elliott,1357,25.0,11,Weyer,value,24.0,10
Elliot,1357,25.0,11,Weyer,surname_count,24.0,10
Elliot,1357,25.0,11,Weyer,surname,24.0,10
Elliot,1357,25.0,11,Weyer,value,24.0,10
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Beggr,3447,69.0,14,Shapleigh,surname_count,77.0,13
Beggr,3447,69.0,14,Shapleigh,surname,77.0,13
Beggr,3447,69.0,14,Shapleigh,value,77.0,13
Beggr,3447,69.0,14,Shapleigh,surname_count,77.0,13
Beggr,3447,69.0,14,Shapleigh,surname,77.0,13
Beggr,3447,69.0,14,Shapleigh,value,77.0,13
Shoebeare,3524,52.0,16,Webber,surname_count,46.0,15
Shoebeare,3524,52.0,16,Webber,surname,46.0,15
Shoebeare,3524,52.0,16,Webber,value,46.0,15
Maynerd,2670,285.0,40,Tanner,surname_count,302.0,44
Maynerd,2670,285.0,40,Tanner,surname,302.0,44
Maynerd,2670,285.0,40,Tanner,value,302.0,44
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Collas,912,44.0,9,Semens,surname_count,47.0,9
Collas,912,44.0,9,Semens,surname,47.0,9
Collas,912,44.0,9,Semens,value,47.0,9
Elitt,1363,723.5,160,Webber,surname_count,827.0,162
Elitt,1363,723.5,160,Webber,surname,827.0,162
Elitt,1363,723.5,160,Webber,value,827.0,162
Hutton,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hutton,1835,1010.5,63,Haydon,surname,1010.5,63
Hutton,1835,1010.5,63,Haydon,value,1010.5,63
Brown,593,75.0,18,Mounsteven,surname_count,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,surname,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,value,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,surname_count,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,surname,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,value,71.66666666666667,20
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Crown,593,75.0,18,Mounsteven,surname_count,71.66666666666667,20
Crown,593,75.0,18,Mounsteven,surname,71.66666666666667,20
Crown,593,75.0,18,Mounsteven,value,71.66666666666667,20
Trekl,1386,213.0,42,Wyett,surname_count,216.0,43
Trekl,1386,213.0,42,Wyett,surname,216.0,43
Trekl,1386,213.0,42,Wyett,value,216.0,43
Brown,593,75.0,18,Mounsteven,surname_count,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,surname,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,value,71.66666666666667,20
Grey,1775,196.0,47,Wyett,surname_count,216.0,43
Grey,1775,196.0,47,Wyett,surname,216.0,43
Grey,1775,196.0,47,Wyett,value,216.0,43
