hundred,landowner,area_perches,gemini_surname,surname_id,count,tithe_max_value_rank
Wonford,"Feoffees in Trust, Warren Charity (Lessee)",3.0,Lessee,2352.0,1,1148.0
Wonford,Feoffees of Church lands of Cheriton Bishop,579.0,,,1,831.0
Wonford,Feoffees of Drewsteignton,5736.0,,,1,449.0
Wonford,Feoffees of Gidley,4119.0,,,1,511.0
Wonford,Feoffees of Okehampton and South Tawton,9371.0,,,1,340.0
Wonford,Feoffees of Petrock,32.0,,,1,1119.0
Wonford,Feoffees of St Sidwell,87.0,,,1,1067.0
Wonford,Flamank and Others,2100.0,,,1,631.0
Wonford,Frances Drewe,29.0,,,1,1122.0
Wonford,Frances Macdonald,33.0,Macdonald,5424.0,1,1118.0
Wonford,Frances Mary Clapp,56926.0,Clapp,832.0,1,44.0
Wonford,Frances Nicks and Charity Atwills,24.0,,,1,1127.0
Wonford,Frances Yolland,25721.0,,,1,129.0
Wonford,Francis Bennett,5.0,Bennett,307.0,1,1146.0
Wonford,Francis Bickham Short,4960.0,Bickham,342.0,1,474.0
Wonford,"Francis Cox, Junior",468.0,Junior,2243.0,1,867.0
Wonford,"Francis Cross, Esquire",5451.0,Cross,1084.0,1,457.0
Wonford,Francis Curson,163.0,Curson,1030.0,1,1011.0
Wonford,Francis Davy,682.0,Davy,1159.0,1,807.0
Wonford,Francis Hole,3205.0,Hole,2057.0,1,561.0
Wonford,Francis Simmons,7.0,Simmons,4575.0,1,1144.0
Wonford,Francis Southwood,79.0,Southwood,3635.0,1,1074.0
Wonford,Francis Stanbury,401.0,Stanbury,3677.0,1,887.0
Wonford,Francis Walley,87.0,Walley,4121.0,1,1067.0
Wonford,Francis William Lock Ross,2390.0,Ross,3346.0,1,611.0
Wonford,"Francis William Spicer, Esquire",30253.0,Spicer,3646.0,1,107.0
Wonford,"Francis William Spicer, Esquire, George Hunt Lessee",79.0,,,1,1074.0
Wonford,"Francis William Spicer, Esquire, Robert Moxey Lessee",102.0,,,1,1054.0
Wonford,"Frederick Barnes, Reverend (Glebe)",8871.0,,,1,352.0
Wonford,Frederick Elworthy,32.0,Elworthy,1348.0,1,1119.0
Wonford,"Frederick Sandis Wall, Reverend",2236.0,Wall,4121.0,1,622.0
Wonford,Gabriel,6.0,Gabriel,1579.0,1,1145.0
Wonford,"Gabriel Clampitt, Mary Cole, Churchwardens of Chagford",177.0,,,1,1004.0
Wonford,Gabriel Cox,84.0,Cox,668.0,1,1070.0
Wonford,General Hall,540.0,,,1,847.0
Wonford,George Amory,10.0,Amory,76.0,1,1141.0
Wonford,George Baker,183.0,Baker,185.0,1,1000.0
Wonford,"George Baker, Reverend",158.0,Baker,185.0,1,1014.0
Wonford,"George Barnes, Reverend, Rector of Sowton",2873.0,Barnes,215.0,1,584.0
Wonford,George Barnsey,14.0,Barnsey,215.0,1,1137.0
Wonford,George Beer,62.0,Beer,226.0,1,1090.0
Wonford,George Berry,12621.0,Berry,230.0,1,260.0
Wonford,George Bolt;Thomas Browning (Lessee),45.0,Browning,595.0,1,1106.0
Wonford,George Bond,1.0,Bond,441.0,1,1150.0
Wonford,George Bragg,1820.0,Bragg,513.0,1,650.0
Wonford,George Braund,7.0,Braund,517.0,1,1144.0
Wonford,George Brock,3406.0,Brock,561.0,1,543.0
Wonford,George Buckland,5.0,Buckland,423.0,1,1146.0
Wonford,George Cann,85508.0,Cann,688.0,1,28.0
Wonford,George Cann and the poor of Spreyton,9596.0,Cann,688.0,1,334.0
Wonford,George Channing,136.0,Channing,778.0,1,1029.0
Wonford,George Coffin,64.0,Coffin,884.0,1,1088.0
Wonford,George Copp,7672.0,Copp,952.0,1,378.0
Wonford,"George Crowther, Reverend",256.0,Crowther,1075.0,1,954.0
Wonford,George Dicker (Devises of) and Catherine Dicker,70.0,,,1,1083.0
Wonford,George Dormer,1438.0,Dormer,3895.0,1,684.0
Wonford,George Drew,1697.0,Drew,1299.0,1,658.0
Wonford,George Du Chemin,26.0,Chemin,926.0,1,1125.0
Wonford,George Duckemin,8.0,Duckemin,5425.0,1,1143.0
Wonford,George Ferris,79.0,Ferris,1454.0,1,1074.0
Wonford,"George Francis Travers, Esquire",25913.0,Travers,5426.0,1,126.0
Wonford,"George Franke Taddrick, Esquire",64.0,Taddrick,1165.0,1,1088.0
Wonford,"George Fursdon, Esquire",4548.0,Fursdon,1574.0,1,491.0
Wonford,"George Glanville Kekewich, Esquire",34.0,Kekewich,5256.0,1,1117.0
Wonford,George Gliddon,55.0,Gliddon,1685.0,1,1096.0
Wonford,George Glyddon,35.0,Glyddon,1685.0,1,1116.0
Wonford,"George Granville Kekewich, Esquire",1415.0,Kekewich,5256.0,1,688.0
Wonford,George Green,5.0,Green,973.0,1,1146.0
Wonford,"George Gregory, The Reverend (The Trustees of)",11073.0,Gregory,1787.0,1,298.0
Wonford,"George Gregory, The Reverend (The Trustees of), George Mortimer (Lessee)",7725.0,,,1,374.0
Wonford,"George Gregory, The Reverend (The Trustees of), John Seward (Lessee)",12741.0,,,1,257.0
Wonford,"George Gregory, The Reverend (Trustees of)",350.0,Gregory,1787.0,1,910.0
Wonford,George Havil,8.0,Havil,1912.0,1,1143.0
Wonford,"George Havill, Junior",74.0,Havill,1912.0,1,1079.0
Wonford,"George Havill, Senior",113.0,Havill,1912.0,1,1045.0
Wonford,George Henry May,50.0,May,2666.0,1,1101.0
Wonford,George Hewson,1371.0,Hewson,1840.0,1,695.0
Wonford,"George Hole, Reverend",50151.0,Hole,2057.0,1,58.0
Wonford,George Hooper,31.0,Hooper,2083.0,1,1120.0
Wonford,George Horrell,78.0,Horrell,2149.0,1,1075.0
Wonford,George Horwill,6.0,Horwill,2111.0,1,1145.0
Wonford,George Huggins,9.0,Huggins,1920.0,1,1142.0
Wonford,George Knapman,14793.0,Knapman,2332.0,1,216.0
Wonford,George Lambert,115807.0,Lambert,2369.0,1,21.0
Wonford,George Lowton,35.0,Lowton,2563.0,1,1116.0
Wonford,George March,8.0,March,2629.0,1,1143.0
Wonford,George Maunder,23.0,Maunder,2619.0,1,1128.0
Wonford,George May,1080.0,May,2666.0,1,732.0
Wonford,George Meyrick,89.0,Meyrick,2701.0,1,1066.0
Wonford,George Milford,8.0,Milford,2731.0,1,1143.0
Wonford,George Mortimer,47630.0,Mortimer,2790.0,1,61.0
Wonford,George Murch,9235.0,Murch,2629.0,1,346.0
Wonford,George Nickels,8700.0,Nickels,4487.0,1,353.0
Wonford,George Perryman,9668.0,Perryman,3025.0,1,326.0
Wonford,George Ponsford,167668.0,Ponsford,3126.0,1,14.0
Wonford,"George Ponsford Luke, Esquire",216.0,"Luke,",,1,976.0
Wonford,"George Ponsford, Reverend William Ponsford, John Ponsford and Richard Lambert Gorwyn",8049.0,,,1,367.0
Wonford,George Pope,387.0,Pope,3129.0,1,892.0
Wonford,George Powlesland,4948.0,Powlesland,3118.0,1,475.0
Wonford,George Quick,769.0,Quick,3230.0,1,782.0
Wonford,George Roper,98.0,Roper,3347.0,1,1057.0
Wonford,George Rowe,10410.0,Rowe,3363.0,1,310.0
Wonford,George Smith and John Smith,8574.0,,,1,355.0
Wonford,George Stoneman,70.0,Stoneman,3724.0,1,1083.0
Wonford,George Stooke,471.0,Stooke,3712.0,1,865.0
Wonford,George Teed,1037.0,Teed,3795.0,1,740.0
Wonford,"George Terry Carwithen, Reverend",4899.0,Carwithen,718.0,1,478.0
Wonford,George Truscott,23.0,Truscott,3990.0,1,1128.0
Wonford,"George Truscott, Esquire",3128.0,Truscott,3990.0,1,567.0
Wonford,George Turner,8.0,Turner,3895.0,1,1143.0
Wonford,George Underhill,9627.0,Underhill,4017.0,1,330.0
Wonford,George Underhill Wills,3536.0,Wills,4183.0,1,538.0
Wonford,George Waggett,14.0,Waggett,4108.0,1,1137.0
Wonford,George Watts,46.0,Watts,4153.0,1,1105.0
Wonford,"George William Lyon, Esquire",64413.0,Lyon,2383.0,1,39.0
Wonford,George Wills,3270.0,Wills,4183.0,1,557.0
Wonford,George Wonnacott,797.0,Wonnacott,4135.0,1,775.0
Wonford,"George Yard, Esquire",1681.0,"Yard,",,1,661.0
Wonford,George Young,27.0,Young,4303.0,1,1124.0
Wonford,George and Robert Maunder,217.0,,,1,975.0
Wonford,Gilbert Scott,332.0,Scott,3441.0,1,920.0
Wonford,Giles Yarde,14726.0,Yarde,4377.0,1,218.0
Wonford,Government,580.0,,,1,830.0
Wonford,Grace Bartlett,433.0,Bartlett,235.0,1,879.0
Wonford,Grace Lake,197.0,Lake,2363.0,1,990.0
Wonford,Grace Lamacrate,46213.0,Lamacrate,5427.0,1,65.0
Wonford,Grace Parkyn,190.0,Parkyn,2938.0,1,995.0
Wonford,Grace Ratcliffe,13.0,Ratcliffe,3258.0,1,1138.0
Wonford,Guardians of St. Thomas's Union,440.0,,,1,876.0
Wonford,Gustavus Gidley,6734.0,Gidley,1665.0,1,409.0
Wonford,Hakeworthy,45.0,Hakeworthy,1841.0,1,1106.0
Wonford,Harriet Gifford,736.0,Gifford,1666.0,1,791.0
Wonford,Harriet Golsworthy,556.0,Golsworthy,1593.0,1,842.0
Wonford,Harriett Adams,7.0,Adams,12.0,1,1144.0
Wonford,Harriett Tucker,36.0,Tucker,3871.0,1,1115.0
Wonford,"Harry James, Esquire",13.0,Esquire,1389.0,1,1138.0
Wonford,Henrietta Vavasour,3703.0,,,1,530.0
Wonford,Henry Adams and Charles Bur,4424.0,,,1,497.0
Wonford,"Henry Arthur Hoare, Esquire",253017.0,Hoare,2089.0,1,6.0
Wonford,Henry Battersby,26.0,Battersby,5428.0,1,1125.0
Wonford,"Henry Belworthy, Thomas Belworthy (Lessee)",542.0,,,1,845.0
Wonford,Henry Board,3.0,,,1,1148.0
Wonford,Henry Brewer,6.0,Brewer,539.0,1,1145.0
Wonford,Henry Cardew,30.0,Cardew,698.0,1,1121.0
Wonford,"Henry Collins Splatt, Esquire",1004.0,"Splatt,",,1,746.0
Wonford,Henry Cross,329.0,,,1,921.0
Wonford,Henry Drew,2509.0,Drew,1299.0,1,606.0
Wonford,Henry Eastlake,1086.0,Eastlake,1395.0,1,731.0
Wonford,Henry Ellicombe,214.0,Ellicombe,1356.0,1,978.0
Wonford,Henry Ford,15.0,Ford,1510.0,1,1136.0
Wonford,Henry Gillard,20.0,Gillard,1673.0,1,1131.0
Wonford,Henry Gould,28.0,Gould,1751.0,1,1123.0
Wonford,Henry Hearder,4486.0,Hearder,1968.0,1,495.0
Wonford,Henry Hitt,3.0,Hitt,2010.0,1,1148.0
Wonford,Henry Hooper; Ann Hooper,15169.0,,,1,209.0
Wonford,"Henry John Rhodes, Esquire",1503.0,Rhodes,4980.0,1,680.0
Wonford,Henry John Stockham,29.0,Stockham,3695.0,1,1122.0
Wonford,"Henry Lovelace Houlditch, Reverend (Glebe)",15596.0,,,1,201.0
Wonford,"Henry Manning, Esquire",35276.0,Manning,2623.0,1,93.0
Wonford,"Henry Manning, Esquire, John Woodbury Lessee",3.0,,,1,1148.0
Wonford,"Henry Manning, Esquire, William Cooke Lessee",11.0,,,1,1140.0
Wonford,Henry May,126.0,May,2666.0,1,1037.0
Wonford,Henry Melhuish Ford,1226.0,Melhuish,2691.0,1,715.0
Wonford,"Henry Melhuish Ford, Esquire",1303.0,Ford,1510.0,1,706.0
Wonford,Henry Merton,13.0,Merton,2791.0,1,1138.0
Wonford,Henry Michelmore,30060.0,Michelmore,2720.0,1,112.0
Wonford,Henry Palmer,4978.0,Palmer,2928.0,1,473.0
Wonford,Henry Pitt Batt,6.0,Pitt,3085.0,1,1145.0
Wonford,"Henry Preston, Simon Sandford (Lessee)",8.0,,,1,1143.0
Wonford,Henry Priston,4174.0,Priston,3187.0,1,510.0
Wonford,Henry Read,2.0,Read,3242.0,1,1149.0
Wonford,Henry Scobble,3.0,Scobble,3437.0,1,1148.0
Wonford,"Henry Seymour, Esquire",7451.0,Seymour,3478.0,1,385.0
Wonford,"Henry Simple, Esquire",77.0,Simple,5429.0,1,1076.0
Wonford,Henry Sivell,48.0,Sivell,3534.0,1,1103.0
Wonford,Henry Soper,10225.0,Soper,3623.0,1,315.0
Wonford,"Henry Southwood, Atwills Charity",21.0,Southwood,3635.0,1,1130.0
Wonford,Henry Sparkes,455.0,Sparkes,5105.0,1,872.0
Wonford,"Henry Stafford Northcote, Esquire",5015.0,"Northcote,",,1,471.0
Wonford,Henry Stockman,599.0,Stockman,3715.0,1,823.0
Wonford,Henry Symons,3204.0,Symons,4575.0,1,562.0
Wonford,"Henry Thorpe, Reverend",692.0,Thorpe,3834.0,1,804.0
Wonford,"Henry Verney and Henry Verney, Junior",210.0,,,1,982.0
Wonford,Her Majesty,1255.0,,,1,710.0
Wonford,Hole,88870.0,,,1,26.0
Wonford,Honourable Newton Fellowes,55023.0,,,1,49.0
Wonford,Hooper and Ebbels,56.0,,,1,1095.0
Wonford,"Hugh Charles Clifford Baron, The Right Honorable",8094.0,Baron,225.0,1,365.0
Wonford,Hugh Cumming,54.0,,,1,1097.0
Wonford,Hugh Elliot,1330.0,Elliot,1363.0,1,698.0
Wonford,"Hugh Elliott, Esquire",3416.0,"Elliott,",,1,541.0
Wonford,Hugh Hill Facey,217.0,,,1,975.0
Wonford,Hugh Hunt,113.0,Hunt,2076.0,1,1045.0
Wonford,Hugh John Smerdon,8121.0,Smerdon,3596.0,1,363.0
Wonford,Hugh Middleton Ellicombe,783.0,Ellicombe,1356.0,1,779.0
Wonford,Hugh White,520.0,White,4233.0,1,853.0
Wonford,Humphrey Harvey,14160.0,Harvey,1903.0,1,228.0
Wonford,Humphry Harvey,34.0,,,1,1117.0
Wonford,In Chancery,95.0,,,1,1060.0
Wonford,Inhabitants of Bridford,6.0,,,1,1145.0
Wonford,Isaac Cumming,76.0,Cumming,931.0,1,1077.0
Wonford,Isaac Toogood Coward,740.0,Coward,1007.0,1,789.0
Wonford,"Jacob Ley, Reverend",6040.0,Ley,2469.0,1,436.0
Wonford,Jacob Wright,10.0,Wright,4368.0,1,1141.0
Wonford,"James Ask and William Honeywill, Atwills Charity",24.0,,,1,1127.0
Wonford,James B Wilcocks,4733.0,Wilcocks,4268.0,1,484.0
Wonford,James Bennet,560.0,Bennet,307.0,1,841.0
Wonford,"James Bennet, William Ellis, Lydia Hooper",2039.0,,,1,636.0
Wonford,James Bennett,8291.0,Bennett,307.0,1,361.0
Wonford,James Bishop,5.0,Bishop,370.0,1,1146.0
Wonford,James Blunden,7.0,Blunden,4568.0,1,1144.0
Wonford,James C. Wilcocks,44.0,Wilcocks,4268.0,1,1107.0
Wonford,James Capron,299.0,Capron,696.0,1,933.0
Wonford,James Carroll Wilcocks,1587.0,Wilcocks,4268.0,1,675.0
Wonford,"James Carroll Wilcocks, Esquire",595.0,Wilcocks,4268.0,1,826.0
Wonford,James Chapelle,66.0,Chapelle,762.0,1,1086.0
Wonford,James Charleton,2.0,Charleton,768.0,1,1149.0
Wonford,James Clark,16.0,Clark,834.0,1,1135.0
Wonford,James Clarke,276.0,Clarke,834.0,1,947.0
Wonford,James Coles,475.0,Coles,912.0,1,862.0
Wonford,James Collins,10.0,Collins,749.0,1,1141.0
Wonford,"James Collins, John Collins, Senior",34.0,,,1,1117.0
Wonford,"James Collins, Junior",22.0,Collins,749.0,1,1129.0
Wonford,"James Collins, Senior",2354.0,Collins,749.0,1,612.0
Wonford,James Crocker,15357.0,Crocker,1071.0,1,205.0
Wonford,James Drew,3088.0,Drew,1299.0,1,570.0
Wonford,James Dunning,37059.0,Dunning,1317.0,1,89.0
Wonford,James Fewins,10032.0,Fewins,1508.0,1,319.0
Wonford,James Fewins and others,213.0,Fewins,1508.0,1,979.0
Wonford,"James Ford, Reverend",196.0,Ford,1510.0,1,991.0
Wonford,James Francis,46.0,Francis,1537.0,1,1105.0
Wonford,James Glyddon,8.0,Glyddon,1685.0,1,1143.0
Wonford,James Godbear,49.0,Godbear,659.0,1,1102.0
Wonford,James Grant Smith,4021.0,Grant,1772.0,1,521.0
Wonford,James Hamlyn,11710.0,Hamlyn,1862.0,1,280.0
Wonford,James Harris,158.0,Harris,1898.0,1,1014.0
Wonford,James Havil,8.0,Havil,1912.0,1,1143.0
Wonford,James Hill,27.0,Hill,2016.0,1,1124.0
Wonford,James Horwill,11.0,Horwill,2111.0,1,1140.0
Wonford,James How Carter,7320.0,Carter,712.0,1,391.0
Wonford,"James How Carter, Susanna Harvey, William Hayward, Henry Hooper",156.0,,,1,1016.0
Wonford,"James Ivory Holmes, Reverend",1312.0,Holmes,2066.0,1,703.0
Wonford,"James Ivory Holmes, Reverend, Ellen Fraser and Peter Boyd, Esquire",289.0,,,1,940.0
Wonford,James Jones Tanner,416.0,Tanner,3782.0,1,885.0
Wonford,James Kerslake,645.0,Kerslake,2249.0,1,815.0
Wonford,James Lang,2248.0,Lang,2385.0,1,621.0
Wonford,James Langdon,3153.0,Langdon,2391.0,1,565.0
Wonford,James Langdon Thomas,791.0,Langdon,2391.0,1,777.0
Wonford,"James Langdon, George Casely (Lessee)",14.0,,,1,1137.0
Wonford,"James Langdon, Samuel Hodge, Junior (Lessee)",45.0,,,1,1106.0
Wonford,"James Langdon, William Westcott (Lessee)",12.0,,,1,1139.0
Wonford,"James Lawford, Esquire",62.0,Lawford,5430.0,1,1090.0
Wonford,James Lawless,9.0,Lawless,2486.0,1,1142.0
Wonford,James Leakey,23.0,Leakey,2357.0,1,1128.0
Wonford,"James Lee Sanders, Esquire",47944.0,Sanders,3411.0,1,60.0
Wonford,"James Luke Knight, Esquire",5767.0,Knight,2335.0,1,448.0
Wonford,James M Wilcocks,164.0,Wilcocks,4268.0,1,1010.0
Wonford,"James Madden, Esquire",18.0,Madden,2675.0,1,1133.0
Wonford,James Marsh,1648.0,Marsh,2648.0,1,668.0
Wonford,James Maunder,14.0,Maunder,2619.0,1,1137.0
Wonford,James Moor (of Weeke),18323.0,,,1,176.0
Wonford,James Moor (of Zeal),351.0,Moor,2663.0,1,909.0
Wonford,James Moore,3342.0,Moore,2663.0,1,550.0
Wonford,James Moxey,212.0,Moxey,2807.0,1,980.0
Wonford,James Norcombe,19.0,Norcombe,2777.0,1,1132.0
Wonford,James Pellew,93.0,Pellew,2991.0,1,1062.0
Wonford,James Pike,25.0,Pike,3056.0,1,1126.0
Wonford,James Pitman,24681.0,Pitman,3083.0,1,136.0
Wonford,"James Pitman, Esquire",362758.0,Pitman,3083.0,1,3.0
Wonford,"James Pitman, Esquire, Joseph Berry (Lessee)",6702.0,,,1,410.0
Wonford,"James Pitman, Esquire, Joseph Gray (Lessee)",7229.0,,,1,392.0
Wonford,"James Pitman, Esquire, Thomas Batting (Lessee)",10579.0,,,1,307.0
Wonford,James Pitts,64047.0,Pitts,256.0,1,41.0
Wonford,James Portbury,43.0,Portbury,3134.0,1,1108.0
Wonford,James Punchard,5.0,Punchard,3124.0,1,1146.0
Wonford,James Raddenbury,9.0,Raddenbury,3259.0,1,1142.0
Wonford,James Rew,276.0,Rew,3293.0,1,947.0
Wonford,James Ridge,20.0,Ridge,4465.0,1,1131.0
Wonford,James Roberts,2.0,Roberts,3321.0,1,1149.0
Wonford,James Rodier,66.0,Rodier,3242.0,1,1086.0
Wonford,James Rowe,6697.0,Rowe,3363.0,1,411.0
Wonford,James S Bartlett,863.0,Bartlett,235.0,1,763.0
Wonford,James Salter,79.0,Salter,3403.0,1,1074.0
Wonford,James Stanbury,39.0,Stanbury,3677.0,1,1112.0
Wonford,James Stocker,6.0,Stocker,3713.0,1,1145.0
Wonford,"James Stone; Susan Mardon, (Lessee)",98.0,,,1,1057.0
Wonford,James Stright,67.0,Stright,3703.0,1,1085.0
Wonford,James Strong,9.0,Strong,3746.0,1,1142.0
Wonford,James Terell,1096.0,Terell,3816.0,1,730.0
Wonford,James Townsend,194.0,Townsend,3912.0,1,993.0
Wonford,James Tozer,15595.0,Tozer,3902.0,1,202.0
Wonford,James Tuckett,24.0,Tuckett,3874.0,1,1127.0
Wonford,James Underhill,10852.0,Underhill,4017.0,1,301.0
Wonford,James Veitch,11.0,Veitch,1472.0,1,1140.0
Wonford,James Veitch and Son,3231.0,Veitch,1472.0,1,559.0
Wonford,James Veysey,6096.0,Veysey,4099.0,1,433.0
Wonford,James Wentworth Buller,106531.0,Buller,297.0,1,24.0
Wonford,James Wentworth Buller and J and F Smith Lessees,680.0,,,1,808.0
Wonford,James Wentworth Buller and James Clark Lessee,109.0,,,1,1048.0
Wonford,James Wentworth Buller and Samuel Carter Lessee,82.0,,,1,1071.0
Wonford,"James Wentworth Buller, Esquire",1009.0,Buller,297.0,1,745.0
Wonford,"James Wentworth Buller, George Copp Lessee",274.0,,,1,948.0
Wonford,"James Wentworth Buller, Richard Coffin Lessee",86.0,,,1,1068.0
Wonford,"James Wentworth Buller, Samuel Mortimore Lessee",97.0,,,1,1058.0
Wonford,James West,281.0,West,4202.0,1,944.0
Wonford,James White,3.0,White,4233.0,1,1148.0
Wonford,James Wilcocks,565.0,Wilcocks,4268.0,1,836.0
Wonford,James Windeat,23744.0,Windeat,87.0,1,142.0
Wonford,James Wippell Senr,756.0,Senr,4492.0,1,785.0
Wonford,"James Wippell, Junior",72.0,Wippell,4163.0,1,1081.0
Wonford,James Woodman,583.0,Woodman,4347.0,1,829.0
Wonford,James Worthy,6.0,Worthy,4358.0,1,1145.0
Wonford,James Yeo,364.0,Yeo,4386.0,1,902.0
Wonford,James and Phillip Herbert,13894.0,,,1,231.0
Wonford,Jane Bickford,2.0,Bickford,343.0,1,1149.0
Wonford,Jane Bissett,70.0,Bissett,244.0,1,1083.0
Wonford,Jane Broadmead Stogden,3361.0,Stogden,3717.0,1,548.0
Wonford,Jane Clement,637.0,Clement,841.0,1,818.0
Wonford,Jane Curson,105.0,Curson,1030.0,1,1052.0
Wonford,Jane Gregory,429.0,Gregory,1787.0,1,882.0
Wonford,Jane Kingdon,27.0,Kingdon,2318.0,1,1124.0
Wonford,Jane Morgan,8.0,Morgan,2783.0,1,1143.0
Wonford,Jane Newberry,9.0,Newberry,2839.0,1,1142.0
Wonford,Jane Ross,31.0,Ross,3346.0,1,1120.0
Wonford,Jane Westcott,4660.0,Westcott,4205.0,1,488.0
Wonford,Jasper Wills,7736.0,Wills,4183.0,1,373.0
Wonford,Jeffery Horswill,11.0,Horswill,2106.0,1,1140.0
Wonford,Jenny Worthy,65.0,Worthy,4358.0,1,1087.0
Wonford,Jeremiah Jervis,19637.0,,,1,167.0
Wonford,Joanna Sanders,17.0,Sanders,3411.0,1,1134.0
Wonford,Joel Ward,89.0,Ward,4138.0,1,1066.0
Wonford,John,33.0,John,2219.0,1,1118.0
Wonford,John Adams,1036.0,Adams,12.0,1,741.0
Wonford,John Aggett,148.0,Aggett,25.0,1,1021.0
Wonford,John Alliston,51839.0,Alliston,43.0,1,54.0
Wonford,"John Armstrong, The Reverend",4015.0,Armstrong,5431.0,1,522.0
Wonford,John Arnold,30082.0,Arnold,113.0,1,110.0
Wonford,John Arscott,215.0,Arscott,114.0,1,977.0
Wonford,John Ayah,14035.0,Ayah,152.0,1,229.0
Wonford,John Aysh,19947.0,Aysh,34.0,1,164.0
Wonford,John Back,146.0,Back,168.0,1,1022.0
Wonford,John Bacon,188.0,Bacon,171.0,1,996.0
Wonford,John Bailey,63.0,Bailey,183.0,1,1089.0
Wonford,John Barberry,6.0,Barberry,209.0,1,1145.0
Wonford,John Barrell,282.0,Barrell,632.0,1,943.0
Wonford,"John Bartholemew, Reverend and Christopher Churchill Bartholemew",889.0,,,1,759.0
Wonford,John Battishill,76073.0,Battishill,253.0,1,30.0
Wonford,John Battishill and George Cann,283.0,,,1,942.0
Wonford,John Battishill and William Croote Cann,7.0,,,1,1144.0
Wonford,"John Battishill, John Cole, James Rowe",260.0,,,1,953.0
Wonford,John Beal,13.0,Beal,272.0,1,1138.0
Wonford,John Bear,34.0,Bear,275.0,1,1117.0
Wonford,John Beare and Trustees of Heavitree,214.0,,,1,978.0
Wonford,"John Beaufort, Esquire",455.0,Beaufort,487.0,1,872.0
Wonford,John Beer,77.0,Beer,226.0,1,1076.0
Wonford,John Bennett,6941.0,Bennett,307.0,1,402.0
Wonford,John Berry,73770.0,Berry,230.0,1,32.0
Wonford,"John Blackall, Esquire MD",20317.0,Blackall,378.0,1,161.0
Wonford,John Block,11383.0,Block,375.0,1,290.0
Wonford,John Bolt,198.0,Bolt,435.0,1,989.0
Wonford,"John Bond, Reverend",7521.0,Bond,441.0,1,384.0
Wonford,"John Bond, The Reverend",2893.0,Bond,441.0,1,581.0
Wonford,John Boon and Robert Nichols,48.0,,,1,1103.0
Wonford,"John Bowden Creswell, Esquire",55926.0,Creswell,711.0,1,46.0
Wonford,John Bragg,30493.0,Bragg,513.0,1,106.0
Wonford,John Brailey,19.0,Brailey,514.0,1,1132.0
Wonford,John Braund,26.0,Braund,517.0,1,1125.0
Wonford,John Brely,4015.0,Brely,514.0,1,522.0
Wonford,John Brock,11522.0,Brock,561.0,1,288.0
Wonford,"John Brock, William Ellis, Lydia Hooper, John Scott",5776.0,,,1,447.0
Wonford,John Browning,64802.0,Browning,595.0,1,38.0
Wonford,John Burford,3451.0,Burford,624.0,1,540.0
Wonford,John Burnett,31.0,Burnett,214.0,1,1120.0
Wonford,"John Bussel, Esquire",7591.0,Bussel,648.0,1,380.0
Wonford,John Bussell,1700.0,Bussell,648.0,1,657.0
Wonford,John Bustell,15.0,Bustell,646.0,1,1136.0
Wonford,John Byne,11.0,Byne,203.0,1,1140.0
Wonford,"John C Eales, Esquire",21.0,Eales,62.0,1,1130.0
Wonford,John Cann,1171.0,Cann,688.0,1,720.0
Wonford,"John Carew, Esquire",2615.0,Carew,702.0,1,602.0
Wonford,John Chamberlain,78.0,Chamberlain,753.0,1,1075.0
Wonford,John Chave Luxmoore,4063.0,Luxmoore,2581.0,1,515.0
Wonford,John Cheriton,12001.0,Cheriton,789.0,1,272.0
Wonford,John Clark,32.0,Clark,834.0,1,1119.0
Wonford,John Clarke,28.0,Clarke,834.0,1,1123.0
Wonford,John Clatworthy,10.0,Clatworthy,860.0,1,1141.0
Wonford,John Cloud Macers,14.0,Cloud,854.0,1,1137.0
Wonford,John Cole,6128.0,Cole,903.0,1,431.0
Wonford,John Coleridge,753.0,Coleridge,4834.0,1,787.0
Wonford,John Collard,42.0,Collard,910.0,1,1109.0
Wonford,"John Collings, Reverend",3370.0,Collings,749.0,1,547.0
Wonford,John Collins and William Hughes,23.0,,,1,1128.0
Wonford,"John Collins, Junior, Nicholas Clampett",28.0,,,1,1123.0
Wonford,"John Collins, Reverend",46.0,Collins,749.0,1,1105.0
Wonford,John Colson,30.0,Colson,1590.0,1,1121.0
Wonford,John Coniam,25871.0,Coniam,944.0,1,127.0
Wonford,John Courtier,51650.0,Courtier,698.0,1,56.0
Wonford,John Courtier Zacharias Rendall Trustees of the late Judith Soutmead,9662.0,Trustees,5173.0,1,327.0
Wonford,John Dadd,28577.0,Dadd,1158.0,1,117.0
Wonford,"John Dadd,Richard Southwood &Harriet Hawkins",24316.0,Dadd,1158.0,1,138.0
Wonford,"John Davey Foulkes, Esquire",24720.0,Foulkes,5130.0,1,135.0
Wonford,John Davis,4.0,Davis,1130.0,1,1147.0
Wonford,"John Dennis, John Garrett",611.0,,,1,820.0
Wonford,John Denty,30.0,Denty,1264.0,1,1121.0
Wonford,John Dicker,113.0,Dicker,1228.0,1,1045.0
Wonford,"John Dicker, Senior",1958.0,Dicker,1228.0,1,640.0
Wonford,John Dinham Osborne,14.0,Osborne,2906.0,1,1137.0
Wonford,John Dodd,15752.0,Dodd,1252.0,1,198.0
Wonford,John Drew,24.0,Drew,1299.0,1,1127.0
Wonford,John Dunning,32190.0,Dunning,1317.0,1,100.0
Wonford,John Dunning Gay,9709.0,Gay,1624.0,1,325.0
